Project Name,Address,Area (sqm),Type of Area,Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Contract Date,Property Type,Tenure,Type of Sale,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
NEWEST,1 West Coast Drive  #01-26 ,34,Strata,1848300,54362,5050,22-NOV-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-99 ,70,Strata,3524040,50343,4677,23-DEC-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
ICON @ PASIR PANJANG,218 Pasir Panjang Road  #02-06 ,96,Strata,2772880,28884,2683,23-DEC-2013,Retail,Freehold,New Sale,05,11,118579,Central Region,Queenstown
NEWEST,1 West Coast Drive  #01-98 ,68,Strata,3294000,48441,4500,23-DEC-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
ICON @ PASIR PANJANG,218 Pasir Panjang Road  #02-07 ,96,Strata,2727120,28408,2639,23-DEC-2013,Retail,Freehold,New Sale,05,11,118579,Central Region,Queenstown
NEWEST,1 West Coast Drive  #01-67 ,59,Strata,2857500,48432,4499,23-DEC-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-68 ,59,Strata,2857500,48432,4499,26-DEC-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-41 ,39,Strata,2520000,64615,6003,26-DEC-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K16 ,58,Strata,3088800,53255,4948,30-DEC-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
ONE-NORTH RESIDENCES,9 One-North Gateway  #01-41 ,48,Strata,1150000,23958,2226,14-JAN-2014,Retail,99 Yrs From 15/09/2005,Resale,05,13,138643,Central Region,Queenstown
N.A.,148 Pasir Panjang Road ,73,Strata,2600000,35616,3309,14-MAR-2014,Shop House,Freehold,Resale,05,11,118553,Central Region,Queenstown
ONE-NORTH RESIDENCES,9 One-North Gateway  #01-37 ,34,Strata,850000,25000,2323,14-MAR-2014,Retail,99 Yrs From 15/09/2005,Resale,05,13,138643,Central Region,Queenstown
NEWEST,1 West Coast Drive  #01-30 ,33,Strata,1754055,53153,4938,27-OCT-2014,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-87 ,64,Strata,2902068,45345,4213,07-NOV-2014,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-27 ,31,Strata,1474443,47563,4419,07-NOV-2014,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-28 ,34,Strata,1778760,52316,4860,07-NOV-2014,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-70 ,59,Strata,2571800,43590,4050,10-NOV-2014,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
N.A.,24/24A Clementi Road ,189,Land,4800000,25464,2366,26-NOV-2014,Shop House,Freehold,Resale,05,12,129753,Central Region,Queenstown
NEWEST,1 West Coast Drive  #01-85 ,64,Strata,2698923,42171,3918,05-DEC-2014,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-86 ,65,Strata,2742012,42185,3919,05-DEC-2014,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-16 ,63,Strata,2567417,40753,3786,18-DEC-2014,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-69 ,59,Strata,2571800,43590,4050,23-DEC-2014,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-105 ,64,Strata,2700000,42188,3919,30-JAN-2015,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-108 ,70,Strata,2897215,41389,3845,05-FEB-2015,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-107 ,66,Strata,2731725,41390,3845,05-FEB-2015,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-110 ,80,Strata,3047695,38096,3539,05-FEB-2015,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-88 ,81,Strata,3300000,40741,3785,11-FEB-2015,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-79 ,60,Strata,2616300,43605,4051,13-FEB-2015,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-104 ,35,Strata,1750000,50000,4645,18-MAR-2015,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-103 ,64,Strata,2750000,42969,3992,20-MAR-2015,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-15 ,68,Strata,2744280,40357,3749,30-MAR-2015,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K17 ,48,Strata,2181036,45438,4221,20-APR-2015,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-80 ,30,Strata,1627920,54264,5041,23-APR-2015,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K18 ,48,Strata,2159226,44984,4179,15-MAY-2015,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
FABER HILLS,100 Faber Drive ,139,Strata,2500000,17986,1671,25-MAY-2015,Shop House,Freehold,Resale,05,12,129406,West Region,Clementi
NEWEST,1 West Coast Drive  #01-14 ,66,Strata,2473512,37477,3482,28-MAY-2015,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-13 ,63,Strata,2716369,43117,4006,28-MAY-2015,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-11 ,63,Strata,2579262,40941,3803,12-JUN-2015,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
VIVA VISTA,3 South Buona Vista Road  #01-23 ,15,Strata,478000,31867,2960,20-JUL-2015,Retail,Freehold,Resale,05,11,118136,Central Region,Queenstown
NEWEST,1 West Coast Drive  #01-74 ,63,Strata,2745900,43586,4049,18-AUG-2015,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-76 ,59,Strata,2263184,38359,3564,21-AUG-2015,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-77 ,59,Strata,2263184,38359,3564,24-AUG-2015,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-102 ,63,Strata,2745900,43586,4049,25-AUG-2015,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-101 ,46,Strata,2205300,47941,4454,25-AUG-2015,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K29 ,14,Strata,1087200,77657,7215,07-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-49 ,26,Strata,1820000,70000,6503,10-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-78 ,59,Strata,3175000,53814,4999,10-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-75 ,59,Strata,3175000,53814,4999,10-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-50 ,26,Strata,1820000,70000,6503,10-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-40 ,26,Strata,1764000,67846,6303,11-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-37 ,26,Strata,1764000,67846,6303,11-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-52 ,27,Strata,1833300,67900,6308,11-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
WHITEHAVEN,332A Pasir Panjang Road  #01-25 ,25,Strata,1211000,48440,4500,11-JUN-2013,Retail,Freehold,New Sale,05,11,117381,Central Region,Queenstown
NEWEST,1 West Coast Drive  #01-K23 ,14,Strata,1087200,77657,7215,11-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-66 ,59,Strata,3175000,53814,4999,12-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K11 ,26,Strata,1708000,65692,6103,12-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K8 ,26,Strata,1708000,65692,6103,12-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
VIVA VISTA,3 South Buona Vista Road  #01-06 ,25,Strata,1000000,40000,3716,12-JUN-2013,Retail,Freehold,Sub Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #01-05 ,19,Strata,1000000,52632,4890,12-JUN-2013,Retail,Freehold,Sub Sale,05,11,118136,Central Region,Queenstown
NEWEST,1 West Coast Drive  #01-45 ,26,Strata,1764000,67846,6303,13-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K22 ,14,Strata,1087200,77657,7215,14-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-02 ,38,Strata,2454000,64579,6000,14-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-35 ,26,Strata,1764000,67846,6303,14-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-46 ,26,Strata,1764000,67846,6303,14-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-94 ,75,Strata,3954300,52724,4898,14-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K31 ,14,Strata,1102300,78736,7315,14-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K21 ,14,Strata,1087200,77657,7215,14-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-95 ,77,Strata,3979200,51678,4801,14-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-97 ,79,Strata,4080000,51646,4798,14-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-96 ,78,Strata,4032000,51692,4802,14-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K26 ,15,Strata,1207500,80500,7479,14-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-93 ,74,Strata,3905300,52774,4903,14-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K3 ,26,Strata,1708000,65692,6103,17-Jun-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-34 ,29,Strata,1965600,67779,6297,17-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K10 ,26,Strata,1708000,65692,6103,17-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K19 ,14,Strata,1102300,78736,7315,17-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K2/47/48 ,78,Strata,5236000,67128,6236,17-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K5 ,26,Strata,1708000,65692,6103,17-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-51 ,26,Strata,1764000,67846,6303,17-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-44 ,27,Strata,1891500,70056,6508,17-Jun-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K20 ,14,Strata,1087200,77657,7215,17-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K4 ,26,Strata,1708000,65692,6103,17-Jun-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-32 ,26,Strata,1736000,66769,6203,17-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-43 ,28,Strata,1896300,67725,6292,17-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K9 ,26,Strata,1740000,66923,6217,17-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-61 ,30,Strata,2034900,67830,6302,17-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K25 ,14,Strata,1087200,77657,7215,17-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-36 ,26,Strata,1764000,67846,6303,17-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-89 ,65,Strata,3773600,58055,5393,18-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-92 ,73,Strata,3851400,52759,4901,18-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-91 ,74,Strata,3985000,53851,5003,18-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-54 ,38,Strata,2249500,59197,5500,20-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-57 ,323,Strata,12000000,37152,3451,20-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-29 ,34,Strata,2159400,63512,5900,26-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-53 ,35,Strata,2073500,59243,5504,28-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-109 ,68,Strata,3806400,55976,5200,28-JUN-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-55 ,33,Strata,1988000,60242,5597,03-JUL-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
VIVA VISTA,3 South Buona Vista Road  #B1-54 ,16,Strata,538000,33625,3124,08-JUL-2013,Retail,Freehold,Sub Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-15 ,43,Strata,1320000,30698,2852,09-JUL-2013,Retail,Freehold,Sub Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-53 ,16,Strata,560000,35000,3252,10-JUL-2013,Retail,Freehold,Sub Sale,05,11,118136,Central Region,Queenstown
NEWEST,1 West Coast Drive  #01-K7 ,22,Strata,1587900,72177,6705,12-JUL-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K28 ,14,Strata,1087200,77657,7215,12-JUL-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-56 ,37,Strata,2189000,59162,5496,15-JUL-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-K30 ,14,Strata,1087200,77657,7215,16-JUL-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
ICON @ PASIR PANJANG,218 Pasir Panjang Road  #02-08 ,94,Strata,2434000,25894,2406,22-JUL-2013,Retail,Freehold,New Sale,05,11,118579,Central Region,Queenstown
NEWEST,1 West Coast Drive  #01-64 ,27,Strata,1862400,68978,6408,24-JUL-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
NEWEST,1 West Coast Drive  #01-60 ,47,Strata,2960000,62979,5851,25-Jul-2013,Retail,956 Yrs From 27/05/1928,New Sale,05,12,128020,West Region,Clementi
ICON @ PASIR PANJANG,218 Pasir Panjang Road  #01-03 ,65,Strata,4000000,61538,5717,06-AUG-2013,Retail,Freehold,New Sale,05,11,118579,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-02 ,26,Strata,680000,26154,2430,07-OCT-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #01-38 ,24,Strata,709500,29563,2746,07-OCT-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-10 ,26,Strata,680000,26154,2430,07-OCT-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-25 ,16,Strata,416240,26015,2417,07-OCT-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-05 ,26,Strata,700000,26923,2501,07-OCT-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-03 ,26,Strata,680000,26154,2430,07-OCT-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-26 ,16,Strata,412800,25800,2397,07-OCT-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-63 ,26,Strata,688000,26462,2458,07-OCT-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-43 ,16,Strata,430000,26875,2497,08-OCT-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-04 ,26,Strata,700000,26923,2501,15-OCT-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-31 ,16,Strata,421400,26338,2447,15-OCT-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #01-37 ,23,Strata,682000,29652,2755,15-OCT-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-40 ,16,Strata,438000,27375,2543,15-OCT-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-11 ,14,Strata,484710,34622,3216,15-OCT-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-39 ,16,Strata,438600,27413,2547,22-OCT-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #01-36 ,22,Strata,675450,30702,2852,22-OCT-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-38 ,18,Strata,494700,27483,2553,22-OCT-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-62 ,24,Strata,632100,26338,2447,22-OCT-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-41 ,16,Strata,430000,26875,2497,22-OCT-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #01-39 ,28,Strata,812700,29025,2696,22-OCT-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-42 ,16,Strata,425000,26563,2468,22-OCT-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #01-41 ,32,Strata,894400,27950,2597,22-OCT-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-57 ,16,Strata,430000,26875,2497,02-NOV-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-06 ,26,Strata,700000,26923,2501,16-NOV-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-60 ,16,Strata,430000,26875,2497,16-NOV-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-37 ,13,Strata,373850,28758,2672,16-NOV-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-17 ,16,Strata,430000,26875,2497,16-NOV-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-59 ,14,Strata,413000,29500,2741,16-NOV-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-56 ,16,Strata,430000,26875,2497,16-NOV-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-12 ,21,Strata,570000,27143,2522,18-NOV-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-08 ,24,Strata,688000,28667,2663,18-NOV-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-36 ,21,Strata,509000,24238,2252,18-NOV-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-35 ,26,Strata,658000,25308,2351,18-NOV-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-13 ,18,Strata,498000,27667,2570,18-NOV-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-01 ,38,Strata,900000,23684,2200,18-NOV-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-46 ,11,Strata,380000,34545,3209,23-NOV-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-58 ,27,Strata,669300,24789,2303,29-NOV-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-16 ,16,Strata,428000,26750,2485,29-NOV-2010,Retail,Freehold,New Sale,05,11,118136,Central Region,Queenstown
N.A.,89/89A Pasir Panjang Road ,218,Strata,2000000,9174,852,31-JAN-2011,Shop House,999 Yrs From 01/01/1966,Resale,05,11,118511,Central Region,Queenstown
FABER HILLS,100 Faber Drive ,139,Strata,1095000,7878,732,05-FEB-2011,Shop House,Freehold,Resale,05,12,129406,West Region,Clementi
N.A.,32/32A South Buona Vista Road ,153,Land,3500000,22921,2129,23-AUG-2011,Shop House,Freehold,Resale,05,11,118161,Central Region,Queenstown
BOTANNIA,33B West Coast Park  #01-43 ,11,Strata,170000,15455,1436,23-SEP-2011,Retail,956 Yrs From 27/05/1928,Resale,05,12,127728,West Region,Clementi
ONE-NORTH RESIDENCES,7 One-North Gateway  #01-17 ,72,Strata,1920000,26667,2477,18-OCT-2011,Retail,99 Yrs From 15/09/2005,Resale,05,13,138642,Central Region,Queenstown
ONE-NORTH RESIDENCES,7 One-North Gateway  #01-14 ,27,Strata,580000,21481,1996,28-DEC-2011,Retail,99 Yrs From 15/09/2005,Resale,05,13,138642,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #B1-44 ,16,Strata,600000,37500,3484,31-MAY-2012,Retail,Freehold,Sub Sale,05,11,118136,Central Region,Queenstown
N.A.,30/30A South Buona Vista Road ,146,Land,3960000,27179,2525,31-MAY-2012,Shop House,Freehold,Resale,05,11,118160,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #01-41 ,32,Strata,868037,27126,2520,14-AUG-2012,Retail,Freehold,Sub Sale,05,11,118136,Central Region,Queenstown
N.A.,38/38A South Buona Vista Road ,202,Land,5500000,27268,2533,17-DEC-2012,Shop House,Freehold,Resale,05,11,118164,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #01-37 ,23,Strata,860000,37391,3474,18-DEC-2012,Retail,Freehold,Sub Sale,05,11,118136,Central Region,Queenstown
VIVA VISTA,3 South Buona Vista Road  #01-24 ,15,Strata,550000,36667,3406,22-JAN-2013,Retail,Freehold,Sub Sale,05,11,118136,Central Region,Queenstown
ONE-NORTH RESIDENCES,9 One-North Gateway  #01-38 ,34,Strata,800000,23529,2186,01-MAR-2013,Retail,99 Yrs From 15/09/2005,Resale,05,13,138643,Central Region,Queenstown
