Project Name,Address,Area (sqm),Type of Area,Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Contract Date,Property Type,Tenure,Type of Sale,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
LITTLE INDIA CONSERVATION AREA,6/7 Perak Road ,267,Land,4140000,15529,1443,28-DEC-2011,Shop House,99 Yrs From 23/03/1994,Resale,08,20,208127,Central Region,Rochor
N.A.,486 Serangoon Road ,195,Land,3100000,15922,1479,17-JAN-2012,Shop House,Freehold,Resale,08,21,218151,Central Region,Kallang
N.A.,77 Syed Alwi Road ,136,Land,5250000,38490,3576,19-JAN-2012,Shop House,Freehold,Resale,08,20,207656,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,61 Dickson Road ,112,Land,2800000,25022,2325,30-JAN-2012,Shop House,999 Yrs From 01/08/1859,Resale,08,20,209528,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,101 Serangoon Road ,113,Land,3600000,32000,2973,09-FEB-2012,Shop House,99 Yrs From 04/03/1995,Resale,08,21,218006,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,20 Kerbau Road ,120,Land,3300000,27454,2551,16-FEB-2012,Shop House,99 Yrs From 07/03/1995,Resale,08,21,219159,Central Region,Rochor
N.A.,622 Serangoon Road ,138,Land,2900000,21030,1954,17-FEB-2012,Shop House,Freehold,Resale,08,21,218222,Central Region,Kallang
N.A.,429 Race Course Road ,148,Land,2800000,18945,1760,22-FEB-2012,Shop House,Freehold,Resale,08,21,218675,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,105 Dunlop Street ,111,Land,2800000,25316,2352,23-FEB-2012,Shop House,999 Yrs From 13/09/1876,Resale,08,20,209424,Central Region,Rochor
N.A.,43A/43B/44 ETC Syed Alwi Road ,756,Land,23000000,30423,2826,06-MAR-2012,Shop House,Freehold,Resale,08,20,207634,Central Region,Rochor
N.A.,235/237 Rangoon Road ,333,Land,6500000,19496,1811,09-MAR-2012,Shop House,Freehold,Resale,08,21,218466,Central Region,Kallang
N.A.,41 Tyrwhitt Road ,125,Strata,1700000,13600,1263,14-MAR-2012,Shop House,Freehold,Resale,08,20,207539,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,61 Jalan Besar ,103,Land,3300000,31946,2968,17-MAR-2012,Shop House,Freehold,Resale,08,20,208811,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,2 Upper Dickson Road ,108,Land,3250000,29982,2785,28-MAR-2012,Shop House,999 Yrs From 14/09/1874,Resale,08,20,207461,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,123 Serangoon Road ,129,Land,3500000,27069,2515,09-APR-2012,Shop House,99 Yrs From 02/03/1995,Resale,08,21,218028,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,125 Serangoon Road ,137,Land,3000000,21930,2037,09-APR-2012,Shop House,99 Yrs From 02/03/1995,Resale,08,21,218030,Central Region,Rochor
N.A.,192 Serangoon Road ,126,Land,4150000,32910,3057,16-APR-2012,Shop House,Freehold,Resale,08,21,218066,Central Region,Rochor
DESKER ROAD CONSERVATION AREA,85 Maude Road ,123,Land,3200000,26059,2421,18-APR-2012,Shop House,Freehold,Resale,08,20,208357,Central Region,Kallang
N.A.,517 Serangoon Road ,148,Land,2800000,18868,1753,18-APR-2012,Shop House,Freehold,Resale,08,21,218156,Central Region,Kallang
DESKER ROAD CONSERVATION AREA,120 Desker Road ,108,Land,3000000,27907,2593,23-APR-2012,Shop House,Freehold,Resale,08,20,209639,Central Region,Rochor
CAVAN SUITES,11 Cavan Road  #01-03 ,47,Strata,1062600,22609,2100,24-APR-2012,Retail,Freehold,Sub Sale,08,20,209848,Central Region,Kallang
DESKER ROAD CONSERVATION AREA,111 Desker Road ,101,Land,2600000,25819,2399,24-APR-2012,Shop House,Freehold,Resale,08,20,209633,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,18 Kerbau Road ,79,Land,2772000,35312,3281,27-APR-2012,Shop House,99 Yrs From 04/03/1995,Resale,08,21,219157,Central Region,Rochor
SIM LIM TOWER,10 Jalan Besar  #B1-14 ,156,Strata,2450000,15705,1459,04-MAY-2012,Retail,Freehold,Resale,08,20,208787,Central Region,Rochor
N.A.,192 Serangoon Road ,126,Land,4780000,37906,3522,09-MAY-2012,Shop House,Freehold,Resale,08,21,218066,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,8 Perak Road ,130,Land,3168000,24313,2259,10-MAY-2012,Shop House,99 Yrs From 30/03/1994,Resale,08,20,208129,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,53 Jalan Besar ,102,Land,2910000,28529,2650,15-MAY-2012,Shop House,999 Yrs From 01/08/1859,Resale,08,20,208807,Central Region,Rochor
N.A.,63 Syed Alwi Road ,121,Land,2400000,19851,1844,18-MAY-2012,Shop House,99 Yrs From 12/11/1999,Resale,08,20,207642,Central Region,Rochor
DESKER ROAD CONSERVATION AREA,3 Rowell Road ,112,Land,4000000,35619,3309,18-MAY-2012,Shop House,Freehold,Resale,08,20,207961,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,18 Dunlop Street ,76,Land,2500000,32765,3044,23-MAY-2012,Shop House,999 Yrs From 10/04/1876,Resale,08,20,209347,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,11/13 Upper Dickson Road  #01-01 ,255,Land,6350000,24873,2311,23-MAY-2012,Shop House,999 Yrs From 11/09/1872,Resale,08,20,207471,Central Region,Rochor
RANGOON 88,88 Rangoon Road  #01-07 ,60,Strata,1709250,28488,2647,24-MAY-2012,Retail,Freehold,New Sale,08,21,218374,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,117 Serangoon Road ,105,Land,3960000,37822,3514,24-MAY-2012,Shop House,99 Yrs From 04/03/1995,Resale,08,21,218022,Central Region,Rochor
N.A.,12 Foch Road ,139,Land,4080000,29374,2729,24-MAY-2012,Shop House,Freehold,Resale,08,20,209257,Central Region,Kallang
DESKER ROAD CONSERVATION AREA,37 Rowell Road ,100,Land,2580000,25723,2390,25-MAY-2012,Shop House,Freehold,Resale,08,20,207990,Central Region,Rochor
RACE COURSE RD/OWEN RD CON AREA,33 Tessensohn Road ,139,Land,3300000,23690,2201,28-MAY-2012,Shop House,Freehold,Resale,08,21,217656,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,132/132A Serangoon Road ,105,Land,5300000,50332,4676,30-MAY-2012,Shop House,Freehold,Resale,08,21,218037,Central Region,Rochor
DESKER ROAD CONSERVATION AREA,106 Desker Road ,110,Land,2880000,26206,2435,02-JUN-2012,Shop House,Freehold,Resale,08,20,209628,Central Region,Rochor
SOHO 188,188 Race Course Road  #01-04 ,42,Strata,960000,22857,2123,04-JUN-2012,Retail,Freehold,Resale,08,21,218612,Central Region,Rochor
N.A.,256 Serangoon Road ,77,Land,4500000,58366,5422,07-JUN-2012,Shop House,Freehold,Resale,08,21,218094,Central Region,Rochor
N.A.,254 Serangoon Road ,83,Land,4500000,54087,5025,07-JUN-2012,Shop House,Freehold,Resale,08,21,218093,Central Region,Rochor
DESKER ROAD CONSERVATION AREA,43 Rowell Road ,118,Land,3250000,27660,2570,07-JUN-2012,Shop House,Freehold,Resale,08,20,207994,Central Region,Rochor
DESKER ROAD CONSERVATION AREA,43 Rowell Road ,118,Land,3143691,26755,2486,07-JUN-2012,Shop House,Freehold,Resale,08,20,207994,Central Region,Rochor
SIM LIM TOWER,10 Jalan Besar  #B1-05 ,51,Strata,1358000,26627,2474,22-JUN-2012,Retail,Freehold,Resale,08,20,208787,Central Region,Rochor
N.A.,31 Cavan Road ,129,Strata,3000000,23256,2161,05-JUL-2012,Shop House,Freehold,Resale,08,20,209857,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,30 Dickson Road ,113,Strata,1900000,16814,1562,13-JUL-2012,Shop House,999 Yrs From 01/08/1859,Resale,08,20,209512,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,105 Dunlop Street ,111,Land,3450000,31193,2898,17-JUL-2012,Shop House,999 Yrs From 13/09/1876,Resale,08,20,209424,Central Region,Rochor
N.A.,84 Syed Alwi Road ,179,Land,6250000,34858,3238,17-JUL-2012,Shop House,Freehold,Resale,08,20,207663,Central Region,Rochor
CITYLIGHTS,82 Jellicoe Road  #01-05 ,42,Strata,1425000,33929,3152,19-JUL-2012,Retail,99 Yrs From 05/01/2004,Resale,08,20,208741,Central Region,Kallang
N.A.,515 Serangoon Road ,161,Land,3500000,21739,2020,23-JUL-2012,Shop House,Freehold,Resale,08,21,218155,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,52 Buffalo Road ,80,Land,1700000,21357,1984,26-JUL-2012,Shop House,99 Yrs From 09/10/1991,Resale,08,21,219800,Central Region,Rochor
DESKER ROAD CONSERVATION AREA,3 Townshend Road ,138,Land,3300000,23844,2215,01-AUG-2012,Shop House,Freehold,Resale,08,20,207601,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,10/10A Perak Road ,130,Land,3030000,23398,2174,10-AUG-2012,Shop House,99 Yrs From 31/03/1994,Resale,08,20,208131,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,9/11 Cuff Road ,332,Land,7450000,22474,2088,17-AUG-2012,Shop House,Freehold,Resale,08,20,209720,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,19 Norris Road ,150,Land,2600000,17322,1609,17-AUG-2012,Shop House,Freehold,Resale,08,20,208261,Central Region,Rochor
DESKER ROAD CONSERVATION AREA,45 Sam Leong Road ,143,Land,4200000,29391,2731,27-AUG-2012,Shop House,Freehold,Resale,08,20,207935,Central Region,Kallang
N.A.,254 Serangoon Road ,83,Land,5100000,61298,5695,28-AUG-2012,Shop House,Freehold,Resale,08,21,218093,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,6/7 Perak Road ,267,Land,6508000,24411,2268,30-AUG-2012,Shop House,99 Yrs From 23/03/1994,Resale,08,20,208127,Central Region,Rochor
SOHO 188,188 Race Course Road  #01-02 ,44,Strata,890000,20227,1879,05-SEP-2012,Retail,Freehold,Resale,08,21,218612,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,107 Serangoon Road ,99,Land,4000000,40445,3757,07-SEP-2012,Shop House,99 Yrs From 07/03/1995,Resale,08,21,218012,Central Region,Rochor
SIM LIM TOWER,10 Jalan Besar  #03-33 ,38,Strata,768980,20236,1880,17-SEP-2012,Retail,Freehold,Resale,08,20,208787,Central Region,Rochor
DESKER ROAD CONSERVATION AREA,125 Desker Road ,90,Land,3400000,37904,3521,21-SEP-2012,Shop House,Freehold,Resale,08,20,209642,Central Region,Rochor
PETAIN RD/TYRWHITT RD CONSERVATION AREA,9/9A/9B Hamilton Road ,190,Land,3416000,18007,1673,28-APR-2011,Shop House,Freehold,Resale,08,20,209180,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,19 Upper Weld Road ,161,Land,2800000,17381,1615,03-MAY-2011,Shop House,Freehold,Resale,08,20,207376,Central Region,Rochor
SIM LIM TOWER,10 Jalan Besar  #B1-24 ,36,Strata,688000,19111,1775,04-MAY-2011,Retail,Freehold,Resale,08,20,208787,Central Region,Rochor
SIM LIM TOWER,10 Jalan Besar  #02-03 ,27,Strata,700000,25926,2409,05-MAY-2011,Retail,Freehold,Resale,08,20,208787,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,27/29/31 Dalhousie Lane ,360,Land,6800000,18915,1757,06-MAY-2011,Shop House,99 Yrs From 22/11/1993,Resale,08,20,209692,Central Region,Rochor
CAVAN SUITES,11 Cavan Road  #01-08 ,34,Strata,677000,19912,1850,06-MAY-2011,Retail,Freehold,New Sale,08,20,209848,Central Region,Kallang
CAVAN SUITES,11 Cavan Road  #01-05 ,55,Strata,1015000,18455,1714,06-MAY-2011,Retail,Freehold,New Sale,08,20,209848,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,27 Upper Dickson Road ,72,Land,1800000,25000,2323,09-MAY-2011,Shop House,Freehold,Resale,08,20,207486,Central Region,Rochor
CAVAN SUITES,11 Cavan Road  #01-06 ,37,Strata,728937,19701,1830,09-MAY-2011,Retail,Freehold,New Sale,08,20,209848,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,21 Chander Road ,53,Land,1340000,25524,2371,09-MAY-2011,Shop House,Freehold,Resale,08,21,219533,Central Region,Rochor
SIM LIM TOWER,10 Jalan Besar  #03-03 ,27,Strata,600000,22222,2064,10-MAY-2011,Retail,Freehold,Resale,08,20,208787,Central Region,Rochor
CAVAN SUITES,11 Cavan Road  #01-07 ,35,Strata,697450,19927,1851,10-MAY-2011,Retail,Freehold,New Sale,08,20,209848,Central Region,Kallang
CAVAN SUITES,11 Cavan Road  #01-04 ,35,Strata,662000,18914,1757,11-MAY-2011,Retail,Freehold,New Sale,08,20,209848,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,21 Dalhousie Lane ,100,Land,1880000,18744,1741,24-MAY-2011,Shop House,99 Yrs From 22/11/1993,Resale,08,20,209687,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,20 Dickson Road ,112,Land,2300000,20591,1913,27-MAY-2011,Shop House,Freehold,Resale,08,20,209504,Central Region,Rochor
SIM LIM TOWER,10 Jalan Besar  #02-38 ,28,Strata,700000,25000,2323,30-MAY-2011,Retail,Freehold,Resale,08,20,208787,Central Region,Rochor
N.A.,22/22A/22B Sam Leong Road ,124,Land,4800000,38710,3596,03-JUN-2011,Shop House,999 Yrs From 01/01/1919,Resale,08,20,207913,Central Region,Kallang
DESKER ROAD CONSERVATION AREA,45 Sam Leong Road ,143,Land,2900000,20294,1885,13-JUN-2011,Shop House,Freehold,Resale,08,20,207935,Central Region,Kallang
SIM LIM TOWER,10 Jalan Besar  #B1-38 ,38,Strata,850000,22368,2078,13-JUN-2011,Retail,Freehold,Resale,08,20,208787,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,59 Jalan Besar ,144,Land,4750000,33032,3069,16-JUN-2011,Shop House,999 Yrs From 22/10/1926,Resale,08,20,208810,Central Region,Rochor
JALAN BESAR PLAZA,101 Kitchener Road  #02-08 ,33,Strata,400000,12121,1126,16-JUN-2011,Retail,Freehold,Resale,08,20,208511,Central Region,Kallang
TYRWHITT 139,139 Tyrwhitt Road  #01-02 ,34,Strata,750000,22059,2049,16-JUN-2011,Retail,Freehold,Resale,08,20,207557,Central Region,Kallang
SIM LIM TOWER,10 Jalan Besar  #02-04 ,27,Strata,550000,20370,1892,20-JUN-2011,Retail,Freehold,Resale,08,20,208787,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,117 Dunlop Street ,69,Land,2300000,33528,3115,20-JUN-2011,Shop House,999 Yrs From 13/11/1873,Resale,08,20,209436,Central Region,Rochor
SIM LIM TOWER,10 Jalan Besar  #03-09 ,33,Strata,600000,18182,1689,21-JUN-2011,Retail,Freehold,Resale,08,20,208787,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,14 Madras Street ,124,Land,1880000,15161,1409,22-JUN-2011,Shop House,99 Yrs From 04/07/1994,Resale,08,20,208412,Central Region,Rochor
CAVAN SUITES,11 Cavan Road  #01-03 ,47,Strata,890500,18947,1760,27-JUN-2011,Retail,Freehold,New Sale,08,20,209848,Central Region,Kallang
N.A.,31 Roberts Lane ,103,Land,2050000,20000,1858,13-JUL-2011,Shop House,Freehold,Resale,08,21,218310,Central Region,Rochor
N.A.,221/221A Rangoon Road ,199,Land,2380000,11942,1109,14-JUL-2011,Shop House,Freehold,Resale,08,21,218459,Central Region,Kallang
JALAN BESAR PLAZA,101 Kitchener Road  #03-14 ,107,Strata,980000,9159,851,20-JUL-2011,Retail,Freehold,Resale,08,20,208511,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,19 Chander Road ,55,Land,1500000,27125,2520,21-JUL-2011,Shop House,Freehold,Resale,08,21,219532,Central Region,Rochor
N.A.,217/217A Rangoon Road ,205,Land,2720000,13275,1233,26-JUL-2011,Shop House,Freehold,Resale,08,21,218457,Central Region,Rochor
SIM LIM TOWER,10 Jalan Besar  #03-22 ,35,Strata,668000,19086,1773,27-JUL-2011,Retail,Freehold,Resale,08,20,208787,Central Region,Rochor
RACE COURSE RD/OWEN RD CON AREA,446 Race Course Road ,129,Land,2600000,20093,1867,29-JUL-2011,Shop House,Freehold,Resale,08,21,218689,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,65/65A Dunlop Street ,163,Land,4800000,29520,2743,02-AUG-2011,Shop House,999 Yrs From 15/10/1859,Resale,08,20,209393,Central Region,Rochor
N.A.,4 Desker Road ,99,Land,2600000,26396,2452,03-AUG-2011,Shop House,Freehold,Resale,08,20,209550,Central Region,Rochor
JALAN BESAR PLAZA,101 Kitchener Road  #02-16 ,89,Strata,1000000,11236,1044,08-AUG-2011,Retail,Freehold,Resale,08,20,208511,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,12 Madras Street ,126,Land,1872000,14916,1386,22-AUG-2011,Shop House,99 Yrs From 28/03/1994,Resale,08,20,208411,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,18 Buffalo Road ,88,Land,2970000,33788,3139,29-AUG-2011,Shop House,99 Yrs From 21/05/1993,Resale,08,21,219788,Central Region,Rochor
N.A.,219/219A Rangoon Road ,199,Land,3000000,15106,1403,05-SEP-2011,Shop House,Freehold,Resale,08,21,218458,Central Region,Kallang
DESKER ROAD CONSERVATION AREA,68/70 Desker Road ,198,Land,5550000,28002,2601,09-SEP-2011,Shop House,Freehold,Resale,08,20,209593,Central Region,Rochor
PETAIN RD/TYRWHITT RD CONSERVATION AREA,50/50A/50B/50C Foch Road ,355,Strata,3480000,9803,911,27-SEP-2011,Shop House,Freehold,Resale,08,20,209273,Central Region,Kallang
N.A.,18/20 Sam Leong Road ,253,Land,7650000,30201,2806,05-OCT-2011,Shop House,Freehold,Resale,08,20,207909,Central Region,Kallang
SOHO 188,188 Race Course Road  #01-03 ,41,Strata,780000,19024,1767,06-OCT-2011,Retail,Freehold,Resale,08,21,218612,Central Region,Rochor
RANGOON 88,88 Rangoon Road  #01-01 ,59,Strata,1870000,31641,2940,24-OCT-2011,Retail,Freehold,New Sale,08,21,218374,Central Region,Kallang
RANGOON 88,88 Rangoon Road  #01-06 ,39,Strata,1188123,30465,2830,25-OCT-2011,Retail,Freehold,New Sale,08,21,218374,Central Region,Kallang
DESKER ROAD CONSERVATION AREA,3 Rowell Road ,112,Land,3600000,32057,2978,25-OCT-2011,Shop House,Freehold,Resale,08,20,207961,Central Region,Rochor
RACE COURSE RD/OWEN RD CON AREA,456 Race Course Road ,126,Land,2300000,18196,1690,27-OCT-2011,Shop House,Freehold,Resale,08,21,218698,Central Region,Kallang
PETAIN RD/TYRWHITT RD CONSERVATION AREA,133 Tyrwhitt Road ,145,Land,2550000,17550,1630,31-OCT-2011,Shop House,Freehold,Resale,08,20,207554,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,2 Dalhousie Lane ,161,Land,4360000,27098,2517,01-NOV-2011,Shop House,99 Yrs From 29/03/1994,Resale,08,20,209671,Central Region,Rochor
RANGOON 88,88 Rangoon Road  #01-02 ,62,Strata,1767195,28457,2644,08-NOV-2011,Retail,Freehold,New Sale,08,21,218374,Central Region,Kallang
RANGOON 88,88 Rangoon Road  #01-03 ,45,Strata,1282638,28440,2642,08-NOV-2011,Retail,Freehold,New Sale,08,21,218374,Central Region,Kallang
RANGOON 88,88 Rangoon Road  #01-04 ,65,Strata,1850166,28464,2644,08-NOV-2011,Retail,Freehold,New Sale,08,21,218374,Central Region,Kallang
N.A.,77 Syed Alwi Road ,136,Land,3650000,26760,2486,08-NOV-2011,Shop House,Freehold,Resale,08,20,207656,Central Region,Rochor
PETAIN RD/TYRWHITT RD CONSERVATION AREA,131 Tyrwhitt Road ,139,Land,2350000,16870,1567,10-NOV-2011,Shop House,Freehold,Resale,08,20,207553,Central Region,Kallang
N.A.,35/35A/35B/35C Tyrwhitt Road ,154,Land,3750000,24414,2268,18-NOV-2011,Shop House,Freehold,Resale,08,20,207536,Central Region,Kallang
N.A.,27 Roberts Lane ,108,Land,1700000,15770,1465,22-NOV-2011,Shop House,Freehold,Resale,08,21,218306,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,153 Jalan Besar ,120,Land,2900000,24106,2240,24-NOV-2011,Shop House,199 Yrs From 01/01/2005,Resale,08,20,208871,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,40 Belilios Lane ,110,Land,3500000,31876,2961,05-DEC-2011,Shop House,99 Yrs From 04/03/1995,Resale,08,21,219971,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,36 Belilios Lane ,98,Land,2500000,25641,2382,05-DEC-2011,Shop House,99 Yrs From 04/03/1995,Resale,08,21,219969,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,38 Belilios Lane ,92,Land,2500000,27263,2533,05-DEC-2011,Shop House,99 Yrs From 04/03/1995,Resale,08,21,219970,Central Region,Rochor
DESKER ROAD CONSERVATION AREA,99 Desker Road ,112,Land,2200000,19660,1826,12-DEC-2011,Shop House,Freehold,Resale,08,20,209621,Central Region,Rochor
N.A.,28 Beatty Road ,118,Strata,1100000,9322,866,20-DEC-2011,Shop House,Freehold,Resale,08,20,209951,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,4/6/8 Belilios Lane ,205,Land,4900000,23937,2224,20-DEC-2011,Shop House,99 Yrs From 04/03/1995,Resale,08,21,219953,Central Region,Rochor
PETAIN RD/TYRWHITT RD CONSERVATION AREA,377/383 Jalan Besar ,634,Land,12770000,20158,1873,26-JUL-2010,Shop House,Freehold,Resale,08,20,209001,Central Region,Kallang
PETAIN RD/TYRWHITT RD CONSERVATION AREA,22/22A/24/24A Foch Road ,302,Land,5900000,19569,1818,26-JUL-2010,Shop House,Freehold,Resale,08,20,209262,Central Region,Kallang
N.A.,290 Jalan Besar ,275,Land,7150000,26009,2416,26-JUL-2010,Shop House,999 Yrs From 01/03/1919,Resale,08,20,208953,Central Region,Kallang
AMBASSADOR HOTEL,65-75 ODD Desker Road ,619,Land,10300000,16637,1546,27-JUL-2010,Shop House,Freehold,Resale,08,20,209588,Central Region,Rochor
N.A.,545 Serangoon Road ,152,Land,1700000,11170,1038,05-AUG-2010,Shop House,Freehold,Resale,08,21,218167,Central Region,Kallang
CITIGATE RESIDENCE,168 Rangoon Road  #01-01 ,45,Strata,750501,16678,1549,05-AUG-2010,Retail,Freehold,Sub Sale,08,21,218437,Central Region,Kallang
DESKER ROAD CONSERVATION AREA,83 Desker Road ,113,Land,1600000,14134,1313,11-AUG-2010,Shop House,99 Yrs From 23/01/1995,Resale,08,20,209606,Central Region,Rochor
N.A.,194 Syed Alwi Road ,84,Land,2300000,27414,2547,20-AUG-2010,Shop House,Freehold,Resale,08,20,207726,Central Region,Rochor
N.A.,6 Race Course Lane ,183,Land,3800000,20822,1934,23-AUG-2010,Shop House,Freehold,Resale,08,21,218733,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,15/16/17/18 Upper Weld Road ,650,Land,9300000,14303,1329,25-AUG-2010,Shop House,Freehold,Resale,08,20,207375,Central Region,Rochor
DESKER ROAD CONSERVATION AREA,65 Maude Road ,190,Land,2600000,13699,1273,26-AUG-2010,Shop House,Freehold,Resale,08,20,208347,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,33/34/35 Perak Road ,258,Land,4100000,15873,1475,26-AUG-2010,Shop House,999 Yrs From 29/03/1875,Resale,08,20,208149,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,77/79 Dunlop Street ,250,Land,4040000,16186,1504,27-AUG-2010,Shop House,999 Yrs From 13/09/1876,Resale,08,20,209406,Central Region,Rochor
N.A.,585 Serangoon Road ,127,Land,2480000,19543,1816,02-SEP-2010,Shop House,Freehold,Resale,08,21,218199,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,50 Clive Street ,66,Land,1160000,17656,1640,06-SEP-2010,Shop House,Freehold,Resale,08,20,209794,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,48 Upper Dickson Road ,106,Land,1900000,18009,1673,07-SEP-2010,Shop House,999 Yrs From 27/12/1877,Resale,08,20,207502,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,3 Cuff Road ,151,Land,2200000,14550,1352,09-SEP-2010,Shop House,199 Yrs From 23/06/2008,Resale,08,20,209714,Central Region,Rochor
N.A.,433 Race Course Road ,139,Land,2150000,15501,1440,29-SEP-2010,Shop House,Freehold,Resale,08,21,218679,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,27 Campbell Lane ,142,Land,1700000,11963,1111,05-OCT-2010,Shop House,999 Yrs From 15/10/1859,Resale,08,20,209899,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,61 Dickson Road ,112,Land,1670000,14924,1386,25-OCT-2010,Shop House,999 Yrs From 01/08/1859,Resale,08,20,209528,Central Region,Rochor
PETAIN RD/TYRWHITT RD CONSERVATION AREA,147/147A/147B Tyrwhitt Road ,167,Land,3408888,20474,1902,28-OCT-2010,Shop House,Freehold,Resale,08,20,207561,Central Region,Kallang
N.A.,5/7 Lembu Road ,238,Land,6500000,27368,2543,15-NOV-2010,Shop House,Freehold,Resale,08,20,208444,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,100/100A/102/102A Serangoon Road ,115,Land,3300000,28671,2664,22-NOV-2010,Shop House,Freehold,Resale,08,21,218005,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,160 Serangoon Road ,96,Land,3762000,39228,3644,23-NOV-2010,Shop House,Freehold,Resale,08,21,218047,Central Region,Rochor
N.A.,116 Syed Alwi Road ,88,Land,2200000,25028,2325,01-DEC-2010,Shop House,Freehold,Resale,08,20,207684,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,11 Chander Road ,192,Land,3400000,17736,1648,01-DEC-2010,Shop House,Freehold,Resale,08,21,219529,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,36 Dunlop Street ,90,Land,2100000,23230,2158,02-DEC-2010,Shop House,999 Yrs From 17/04/1877,Resale,08,20,209364,Central Region,Rochor
N.A.,204 Rangoon Road ,133,Strata,1820000,13684,1271,06-DEC-2010,Retail,Freehold,Resale,08,21,218451,Central Region,Kallang
GEO BUILDING,16/16A Madras Street ,293,Land,3000000,10253,953,06-DEC-2010,Shop House,99 Yrs From 29/03/1994,Resale,08,20,208413,Central Region,Rochor
SIM LIM TOWER,10 Jalan Besar  #02-25 ,91,Strata,1800000,19780,1838,07-DEC-2010,Retail,Freehold,Resale,08,20,208787,Central Region,Rochor
PETAIN RD/TYRWHITT RD CONSERVATION AREA,44 Foch Road ,125,Land,2750000,22053,2049,09-DEC-2010,Shop House,Freehold,Resale,08,20,209270,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,53 Jalan Besar ,102,Land,2300000,22549,2095,14-DEC-2010,Shop House,999 Yrs From 01/08/1859,Resale,08,20,208807,Central Region,Rochor
JALAN BESAR PLAZA,101 Kitchener Road  #01-23 ,97,Strata,1120000,11546,1073,20-DEC-2010,Retail,Freehold,Resale,08,20,208511,Central Region,Kallang
LITTLE INDIA CONSERVATION AREA,30 Dickson Road ,113,Strata,870000,7699,715,23-DEC-2010,Shop House,999 Yrs From 01/08/1859,Resale,08,20,209512,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,15 Upper Dickson Road ,132,Land,2160000,16413,1525,27-DEC-2010,Shop House,999 Yrs From 06/06/1874,Resale,08,20,207475,Central Region,Rochor
LITTLE INDIA CONSERVATION AREA,35/35A Campbell Lane ,86,Land,1780000,20770,1930,03-JAN-2011,Shop House,999 Yrs From 15/10/1859,Resale,08,20,209907,Central Region,Rochor
