Project Name,Address,Area (sqm),Type of Area,Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Contract Date,Property Type,Tenure,Type of Sale,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
JUNCTION NINE,18 Yishun Avenue 9  #01-33 ,66,Strata,2943000,44591,4143,10-AUG-2016,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-43 ,13,Strata,880000,67692,6289,02-OCT-2016,Retail,99 Yrs From 30/04/2013,Sub Sale,27,76,768897,North Region,Yishun
GOLDEN VILLAGE - YISHUN TEN,51 Yishun Central 1  #01-03 ,300,Strata,11802800,39343,3655,04-NOV-2016,Retail,99 Yrs From 01/04/1990,Resale,27,76,768794,North Region,Yishun
GOLDEN VILLAGE - YISHUN TEN,51 Yishun Central 1  #01-01/02/09 ETC ,666,Strata,25947200,38960,3619,04-NOV-2016,Retail,99 Yrs From 01/04/1990,Resale,27,76,768794,North Region,Yishun
N.A.,1034/1034A Sembawang Road ,174,Land,3200000,18349,1705,29-NOV-2016,Shop House,Freehold,Resale,27,75,758503,North Region,Sembawang
JUNCTION NINE,18 Yishun Avenue 9  #01-62 ,16,Strata,828000,51750,4808,09-OCT-2017,Retail,99 Yrs From 30/04/2013,Sub Sale,27,76,768897,North Region,Yishun
N.A.,1024/1024A Sembawang Road ,174,Land,3300000,18922,1758,04-JAN-2018,Shop House,Freehold,Resale,27,75,758498,North Region,Sembawang
JUNCTION NINE,18 Yishun Avenue 9  #01-32 ,65,Strata,2799000,43062,4001,12-MAY-2014,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-57 ,28,Strata,1070000,38214,3550,18-JUN-2014,Retail,99 Yrs From 30/04/2013,Sub Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-34 ,54,Strata,2173000,40241,3738,25-JUN-2014,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-04 ,52,Strata,1790000,34423,3198,12-AUG-2014,Retail,99 Yrs From 30/04/2013,Sub Sale,27,76,768897,North Region,Yishun
N.A.,592B/592C Sembawang Road ,116,Land,3300000,28424,2641,17-AUG-2014,Shop House,999 Yrs From 26/03/1885,Resale,27,75,758451,North Region,Sembawang
JUNCTION NINE,18 Yishun Avenue 9  #02-26 ,27,Strata,1121360,41532,3858,26-AUG-2014,Retail,99 Yrs From 30/04/2013,Sub Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-37 ,88,Strata,4116000,46773,4345,05-SEP-2014,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-35 ,60,Strata,2415000,40250,3739,15-DEC-2014,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-39 ,37,Strata,1594300,43089,4003,09-JAN-2015,Retail,99 Yrs From 30/04/2013,Sub Sale,27,76,768897,North Region,Yishun
SEMBAWANG COTTAGE,369 Sembawang Road  #01-02 ,102,Strata,1800000,17647,1639,05-JAN-2016,Retail,Freehold,Resale,27,75,758382,North Region,Mandai
JUNCTION NINE,18 Yishun Avenue 9  #02-49 ,33,Strata,1280000,38788,3603,05-FEB-2016,Retail,99 Yrs From 30/04/2013,Sub Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-03 ,73,Strata,2279000,31219,2900,12-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-68 ,39,Strata,1722000,44154,4102,13-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-53 ,29,Strata,1187000,40931,3803,15-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-13 ,37,Strata,1793000,48459,4502,18-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-01 ,105,Strata,4747000,45210,4200,27-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-21 ,37,Strata,1275000,34459,3201,27-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-28 ,27,Strata,901000,33370,3100,03-DEC-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-11 ,64,Strata,2395000,37422,3477,04-DEC-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-56 ,28,Strata,1060000,37857,3517,10-DEC-2013,Retail,99 Yrs From 30/04/2013,Sub Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-36 ,50,Strata,2099000,41980,3900,25-FEB-2014,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
PLATINA GARDENS,411/411A Sembawang Road ,196,Strata,2680000,13673,1270,28-FEB-2014,Shop House,Freehold,Resale,27,75,758388,North Region,Mandai
JUNCTION NINE,18 Yishun Avenue 9  #01-16 ,61,Strata,2154630,35322,3281,24-MAR-2014,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-17 ,58,Strata,1956800,33738,3134,24-MAR-2014,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-70 ,59,Strata,2477000,41983,3900,26-MAR-2014,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-01 ,183,Strata,5319000,29066,2700,28-APR-2014,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-33 ,160,Strata,4603060,28769,2673,30-APR-2014,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-08 ,54,Strata,2558000,47370,4401,30-APR-2014,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-31 ,37,Strata,1713000,46297,4301,01-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-44 ,41,Strata,1898000,46293,4301,01-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-34 ,44,Strata,1421000,32295,3000,01-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-49 ,29,Strata,1155000,39828,3700,01-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-45 ,39,Strata,1512000,38769,3602,01-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-19 ,55,Strata,2250000,40909,3801,01-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-17 ,25,Strata,929000,37160,3452,01-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-20 ,57,Strata,1902000,33368,3100,01-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-50 ,29,Strata,1218000,42000,3902,01-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-27 ,27,Strata,901000,33370,3100,01-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-27 ,20,Strata,969000,48450,4501,01-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-29/30/51 ,91,Strata,3144000,34549,3210,01-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-67 ,39,Strata,1722000,44154,4102,01-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-23 ,37,Strata,1195000,32297,3000,01-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #02-55 ,39,Strata,1491000,38231,3552,04-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-18 ,26,Strata,952000,36615,3402,04-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-81 ,54,Strata,2700000,50000,4645,04-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-63 ,18,Strata,901000,50056,4650,04-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
JUNCTION NINE,18 Yishun Avenue 9  #01-25 ,31,Strata,1369000,44161,4103,04-NOV-2013,Retail,99 Yrs From 30/04/2013,New Sale,27,76,768897,North Region,Yishun
SELETAR HILLS ESTATE,12/12A Jalan Selaseh ,202,Land,3200000,15818,1470,20-JUL-2018,Shop House,999 Yrs From 01/01/1879,Resale,28,80,808438,North East Region,Serangoon
SELETAR HILLS ESTATE,16/16A Jalan Kelulut ,247,Land,1300000,5255,488,03-MAY-2010,Shop House,Freehold,Resale,28,80,809033,North East Region,Serangoon
N.A.,253/253A Jalan Kayu ,131,Land,4000000,30628,2845,03-MAY-2019,Shop House,999 Yrs From 01/01/1879,Resale,28,79,799479,North East Region,Sengkang
N.A.,275/275A Jalan Kayu ,131,Land,4050000,31011,2881,27-MAY-2019,Shop House,999 Yrs From 01/01/1879,Resale,28,79,799503,North East Region,Sengkang
SELETAR HILLS ESTATE,10/10A Jalan Selaseh ,202,Land,2850000,14088,1309,14-NOV-2016,Shop House,999 Yrs From 01/01/1879,Resale,28,80,808437,North East Region,Serangoon
SELETAR HILLS ESTATE,26/26A Jalan Selaseh ,202,Land,2850000,14088,1309,19-MAY-2017,Shop House,999 Yrs From 01/01/1879,Resale,28,80,808445,North East Region,Serangoon
SELETAR HILLS ESTATE,4/4A Jalan Selaseh ,202,Land,3500000,17301,1607,12-SEP-2014,Shop House,999 Yrs From 01/01/1879,Resale,28,80,808434,North East Region,Serangoon
HIGH PARK RESIDENCES,21 Fernvale Road  #01-11 ,32,Strata,861000,26906,2500,18-AUG-2015,Retail,99 Yrs From 05/11/2014,New Sale,28,79,797637,North East Region,Sengkang
HIGH PARK RESIDENCES,21 Fernvale Road  #01-06 ,33,Strata,861389,26103,2425,20-AUG-2015,Retail,99 Yrs From 05/11/2014,New Sale,28,79,797637,North East Region,Sengkang
HIGH PARK RESIDENCES,21 Fernvale Road  #01-09 ,34,Strata,887492,26103,2425,20-AUG-2015,Retail,99 Yrs From 05/11/2014,New Sale,28,79,797637,North East Region,Sengkang
HIGH PARK RESIDENCES,21 Fernvale Road  #01-04 ,33,Strata,861389,26103,2425,20-AUG-2015,Retail,99 Yrs From 05/11/2014,New Sale,28,79,797637,North East Region,Sengkang
HIGH PARK RESIDENCES,21 Fernvale Road  #01-05 ,33,Strata,861389,26103,2425,20-AUG-2015,Retail,99 Yrs From 05/11/2014,New Sale,28,79,797637,North East Region,Sengkang
HIGH PARK RESIDENCES,21 Fernvale Road  #01-02 ,34,Strata,887492,26103,2425,20-AUG-2015,Retail,99 Yrs From 05/11/2014,New Sale,28,79,797637,North East Region,Sengkang
HIGH PARK RESIDENCES,21 Fernvale Road  #01-08 ,33,Strata,861389,26103,2425,20-AUG-2015,Retail,99 Yrs From 05/11/2014,New Sale,28,79,797637,North East Region,Sengkang
HIGH PARK RESIDENCES,21 Fernvale Road  #01-07 ,33,Strata,861389,26103,2425,20-AUG-2015,Retail,99 Yrs From 05/11/2014,New Sale,28,79,797637,North East Region,Sengkang
HIGH PARK RESIDENCES,21 Fernvale Road  #01-03 ,33,Strata,861389,26103,2425,20-AUG-2015,Retail,99 Yrs From 05/11/2014,New Sale,28,79,797637,North East Region,Sengkang
SELETAR HILLS ESTATE,28/28A Jalan Kelulut ,252,Land,4100000,16263,1511,18-DEC-2013,Shop House,Freehold,Resale,28,80,809045,North East Region,Serangoon
RIVERTREES RESIDENCES,23 Fernvale Close  #01-09 ,61,Strata,1280000,20984,1949,01-APR-2014,Retail,99 Yrs From 28/08/2013,New Sale,28,79,797461,North East Region,Sengkang
SELETAR HILLS ESTATE,4/4A Jalan Selaseh ,202,Land,2950000,14582,1355,10-JAN-2013,Shop House,999 Yrs From 01/01/1879,Resale,28,80,808434,North East Region,Serangoon
SELETAR HILLS ESTATE,4/4A Jalan Selaseh ,202,Land,2750000,13594,1263,08-AUG-2012,Shop House,999 Yrs From 01/01/1879,Resale,28,80,808434,North East Region,Serangoon
SELETAR HILLS ESTATE,32/32A Jalan Selaseh ,202,Land,2800000,13841,1286,08-OCT-2012,Shop House,999 Yrs From 01/01/1879,Resale,28,80,808448,North East Region,Serangoon
SELETAR HILLS ESTATE,10/10A Jalan Selaseh ,202,Land,2950000,14582,1355,15-OCT-2012,Shop House,999 Yrs From 01/01/1879,Resale,28,80,808437,North East Region,Serangoon
N.A.,256/256A Jalan Kayu ,168,Land,3000000,17889,1662,31-JAN-2012,Shop House,999 Yrs From 01/01/1879,Resale,28,79,799484,North East Region,Sengkang
SELETAR HILLS ESTATE,28/28A Jalan Kelulut ,252,Land,2700000,10710,995,14-MAR-2012,Shop House,Freehold,Resale,28,80,809045,North East Region,Serangoon
N.A.,253/253A Jalan Kayu ,131,Land,1500000,11485,1067,10-NOV-2010,Shop House,999 Yrs From 01/01/1879,Resale,28,79,799479,North East Region,Sengkang
N.A.,243/243A Jalan Kayu ,131,Land,2500000,19142,1778,14-JAN-2011,Shop House,999 Yrs From 01/01/1879,Resale,28,79,799467,North East Region,Sengkang
N.A.,242/242A Jalan Kayu ,202,Land,3680000,18209,1692,06-APR-2011,Shop House,999 Yrs From 01/01/1879,Resale,28,79,799466,North East Region,Sengkang
N.A.,250/250A Jalan Kayu ,197,Land,3780000,19188,1783,24-MAY-2011,Shop House,999 Yrs From 01/01/1879,Resale,28,79,799475,North East Region,Sengkang
SELETAR HILLS ESTATE,32/32A Jalan Kelulut ,352,Land,3700000,10508,976,10-JAN-2019,Shop House,Freehold,Resale,28,80,809049,North East Region,Serangoon

