Project Name,Address,Area (sqm),Type of Area,Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Contract Date,Property Type,Tenure,Type of Sale,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
SQUARE 2,10 Sinaran Drive  #09-32 ,65,Strata,2220000,34154,3173,03-MAY-2016,Retail,99 Yrs From 28/08/2002,Resale,11,30,307506,Central Region,Novena
N.A.,24 Greenwood Avenue ,143,Strata,4450000,31119,2891,22-MAY-2015,Shop House,Freehold,Resale,11,28,289221,Central Region,Bukit Timah
GOLDHILL SHOPPING CENTRE,161 Thomson Road ,101,Strata,5000000,49505,4599,23-DEC-2014,Retail,999 Yrs From 01/01/1970,Resale,11,30,307614,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-11 ,61,Strata,4250000,69672,6473,15-APR-2015,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-12 ,61,Strata,4250000,69672,6473,15-APR-2015,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
OASIA HOTEL,8 Sinaran Drive  #06-15 ,81,Strata,4229200,52212,4851,16-JUN-2014,Retail,99 Yrs From 23/04/2007,Resale,11,30,307470,Central Region,Novena
OASIA HOTEL,8 Sinaran Drive  #06-07 ,66,Strata,3443500,52174,4847,17-JUN-2014,Retail,99 Yrs From 23/04/2007,Resale,11,30,307470,Central Region,Novena
OASIA HOTEL,8 Sinaran Drive  #06-05 ,71,Strata,3705400,52189,4848,17-JUN-2014,Retail,99 Yrs From 23/04/2007,Resale,11,30,307470,Central Region,Novena
OASIA HOTEL,8 Sinaran Drive  #06-06 ,63,Strata,3288300,52195,4849,17-JUN-2014,Retail,99 Yrs From 23/04/2007,Resale,11,30,307470,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-36 ,26,Strata,2250000,86538,8040,21-AUG-2014,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
HILLCREST PARK,30 Greenwood Avenue ,137,Strata,4100000,29927,2780,10-SEP-2014,Shop House,Freehold,Resale,11,28,289230,Central Region,Bukit Timah
NOVENA REGENCY,275 Thomson Road  #01-16 ,26,Strata,1973400,75900,7051,12-SEP-2014,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-30 ,18,Strata,1513200,84067,7810,02-APR-2014,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-32 ,60,Strata,4393650,73228,6803,02-APR-2014,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-31 ,61,Strata,4329900,70982,6594,02-APR-2014,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
GOLDHILL PLAZA,1 Goldhill Plaza  #02-35 ,114,Strata,2515350,22064,2050,15-APR-2014,Retail,Freehold,Resale,11,30,308899,Central Region,Novena
OASIA HOTEL,8 Sinaran Drive  #06-03 ,85,Strata,4150000,48824,4536,01-NOV-2013,Retail,99 Yrs From 23/04/2007,Resale,11,30,307470,Central Region,Novena
OASIA HOTEL,8 Sinaran Drive  #06-02 ,64,Strata,3169400,49522,4601,04-NOV-2013,Retail,99 Yrs From 23/04/2007,Resale,11,30,307470,Central Region,Novena
SQUARE 2,10 Sinaran Drive  #10-16 ,93,Strata,3800000,40860,3796,06-NOV-2013,Retail,99 Yrs From 28/08/2002,Resale,11,30,307506,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-19 ,26,Strata,2153020,82808,7693,12-SEP-2013,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
SQUARE 2,10 Sinaran Drive  #10-29 ,42,Strata,1770000,42143,3915,16-SEP-2013,Retail,99 Yrs From 28/08/2002,Resale,11,30,307506,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-07 ,89,Strata,8200000,92135,8560,18-SEP-2013,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-34 ,26,Strata,2249000,86500,8036,11-OCT-2013,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-18 ,26,Strata,2123147,81660,7586,17-JUL-2013,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-02 ,92,Strata,8500000,92391,8583,07-AUG-2013,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-05 ,83,Strata,7600000,91566,8507,13-AUG-2013,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-04 ,80,Strata,7400000,92500,8593,13-AUG-2013,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-10 ,26,Strata,1990000,76538,7111,06-SEP-2013,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
NINETEEN SHELFORD ROAD,19 Shelford Road  #01-53 ,43,Strata,880000,20465,1901,01-JUL-2013,Retail,Freehold,Resale,11,28,288408,Central Region,Bukit Timah
NOVENA REGENCY,275 Thomson Road  #01-29 ,26,Strata,2241000,86192,8007,31-MAY-2013,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
SQUARE 2,10 Sinaran Drive  #11-12 ,78,Strata,3738000,47923,4452,04-JUN-2013,Retail,99 Yrs From 28/08/2002,Resale,11,30,307506,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-08 ,76,Strata,6872000,90421,8400,26-APR-2013,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-35 ,26,Strata,2241000,86192,8007,03-MAY-2013,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-27 ,26,Strata,2339000,89962,8358,24-APR-2013,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-03 ,82,Strata,7500000,91463,8497,25-APR-2013,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
SQUARE 2,10 Sinaran Drive  #10-13 ,89,Strata,3450000,38764,3601,05-MAR-2013,Retail,99 Yrs From 28/08/2002,Resale,11,30,307506,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-01 ,68,Strata,6441178,94723,8800,12-APR-2013,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-06 ,91,Strata,8500000,93407,8678,17-APR-2013,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-45 ,15,Strata,1658000,110533,10269,18-APR-2013,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-20 ,27,Strata,2090000,77407,7191,18-APR-2013,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
NOVENA REGENCY,275 Thomson Road  #01-38 ,26,Strata,2100000,80769,7504,19-APR-2013,Retail,Freehold,New Sale,11,30,307645,Central Region,Novena
SQUARE 2,10 Sinaran Drive  #11-03 ,84,Strata,2680000,31905,2964,23-OCT-2012,Retail,99 Yrs From 28/08/2002,Resale,11,30,307506,Central Region,Novena
HILLCREST PARK,2 Greenwood Avenue ,248,Strata,6100000,24597,2285,02-NOV-2012,Shop House,Freehold,Resale,11,28,289189,Central Region,Bukit Timah
OASIA HOTEL,8 Sinaran Drive  #06-01 ,76,Strata,3394700,44667,4150,25-SEP-2012,Retail,99 Yrs From 23/04/2007,Resale,11,30,307470,Central Region,Novena
SQUARE 2,10 Sinaran Drive  #10-14/15 ,178,Strata,5671360,31862,2960,04-JUL-2012,Retail,99 Yrs From 28/08/2002,Resale,11,30,307506,Central Region,Novena
SQUARE 2,10 Sinaran Drive  #09-09 ,65,Strata,2380000,36615,3402,23-JUL-2012,Retail,99 Yrs From 28/08/2002,Resale,11,30,307506,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-41 ,20,Strata,924500,46225,4294,12-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-44 ,25,Strata,1156700,46268,4298,13-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ROCCA BALESTIER,221 Balestier Road  #03-01 ,24,Strata,350000,14583,1355,03-JUL-2012,Retail,Freehold,Resale,12,32,329928,Central Region,Novena
CHELSEA GROVE,341 Balestier Road  #01-01/36 ETC ,1055,Strata,19900000,18863,1752,06-JUL-2012,Retail,Freehold,Resale,12,32,329773,Central Region,Novena
BALESTIER PLAZA,400 Balestier Road  #02-35 ,21,Strata,478000,22762,2115,12-JUL-2012,Retail,Freehold,Resale,12,32,329802,Central Region,Novena
N.A.,619 Balestier Road ,142,Land,1300000,9187,854,23-JUL-2012,Shop House,99 Yrs From 01/09/1952,Resale,12,32,329912,Central Region,Novena
N.A.,329/329A Balestier Road ,144,Land,2800000,19499,1811,05-JUN-2012,Shop House,Freehold,Resale,12,32,329761,Central Region,Novena
URBAN HERITAGE,238 Balestier Road  #01-01/02 ,102,Strata,2570000,25196,2341,08-JUN-2012,Retail,Freehold,New Sale,12,32,329701,Central Region,Novena
ROCCA BALESTIER,221 Balestier Road  #03-03 ,17,Strata,275000,16176,1503,14-JUN-2012,Retail,Freehold,Resale,12,32,329928,Central Region,Novena
N.A.,296/A/298/A/308 ETC Lavender Street ,1218,Land,14000000,11497,1068,29-JUN-2012,Shop House,Freehold,Resale,12,33,338814,Central Region,Kallang
BALESTIER PLAZA,400 Balestier Road  #02-35 ,21,Strata,405000,19286,1792,21-MAY-2012,Retail,Freehold,Resale,12,32,329802,Central Region,Novena
ROCCA BALESTIER,221 Balestier Road  #02-07 ,15,Strata,230000,15333,1425,23-APR-2012,Retail,Freehold,Resale,12,32,329928,Central Region,Novena
N.A.,292/292A Balestier Road ,132,Land,3200000,24224,2250,14-APR-2012,Shop House,Freehold,Resale,12,32,329733,Central Region,Novena
BALESTIER PLAZA,400 Balestier Road  #02-35 ,21,Strata,293000,13952,1296,12-MAR-2012,Retail,Freehold,Resale,12,32,329802,Central Region,Novena
PEK CHUAN BUILDING,116 Lavender Street  #02-04 ,122,Strata,1000000,8197,761,17-JAN-2012,Retail,99 Yrs From 02/05/1978,Resale,12,33,338730,Central Region,Kallang
N.A.,296/298/300/302 ETC Lavender Street ,1218,Land,13388000,10994,1021,01-MAR-2012,Shop House,Freehold,Resale,12,33,338814,Central Region,Kallang
N.A.,1003 Serangoon Road ,90,Land,1503000,16775,1558,02-MAR-2012,Shop House,Freehold,Resale,12,32,328166,Central Region,Kallang
N.A.,457/459/461 Balestier Road ,440,Land,5300000,12045,1119,29-DEC-2011,Shop House,Freehold,Resale,12,32,329833,Central Region,Novena
BALESTIER POINT,279 Balestier Road  #01-06 ,370,Strata,5500000,14865,1381,14-OCT-2011,Retail,Freehold,Resale,12,32,329727,Central Region,Novena
N.A.,232 Balestier Road ,122,Strata,1800000,14754,1371,22-NOV-2011,Shop House,Freehold,Resale,12,32,329694,Central Region,Novena
N.A.,18 Opal Crescent ,144,Land,1950000,13570,1261,23-NOV-2011,Shop House,Freehold,Resale,12,32,328413,Central Region,Kallang
OKIO,262 Balestier Road  #01-01 ,137,Strata,3351400,24463,2273,23-NOV-2011,Retail,Freehold,New Sale,12,32,329714,Central Region,Novena
OKIO,262 Balestier Road  #01-03 ,219,Strata,4832400,22066,2050,21-DEC-2011,Retail,Freehold,New Sale,12,32,329714,Central Region,Novena
N.A.,571 Balestier Road ,166,Land,1310000,7901,734,22-DEC-2011,Shop House,99 Yrs From 01/09/1960,Resale,12,32,329887,Central Region,Novena
BALESTIER POINT,279 Balestier Road  #01-08 ,28,Strata,376250,13438,1248,19-SEP-2011,Retail,Freehold,Resale,12,32,329727,Central Region,Novena
N.A.,531 Balestier Road ,321,Land,6150000,19153,1779,13-JUL-2011,Shop House,Freehold,Resale,12,32,329858,Central Region,Novena
N.A.,7 Martaban Road ,146,Land,3200000,21993,2043,02-AUG-2011,Shop House,Freehold,Resale,12,32,328637,Central Region,Novena
N.A.,242/242A/242B Balestier Road ,155,Land,4250000,27437,2549,15-AUG-2011,Shop House,Freehold,Resale,12,32,329704,Central Region,Novena
BALESTIER TOWERS,207 Balestier Road  #01-09 ,50,Strata,803000,16060,1492,15-JUN-2011,Retail,Freehold,Resale,12,32,329683,Central Region,Novena
MONVILLE MANSIONS,530 Balestier Road  #01-06 ,218,Strata,1300000,5963,554,03-MAY-2011,Retail,Freehold,Resale,12,32,329857,Central Region,Novena
N.A.,617 Balestier Road ,143,Land,1220000,8555,795,03-MAY-2011,Shop House,99 Yrs From 01/09/1952,Resale,12,32,329911,Central Region,Novena
BALESTIER TOWERS,207 Balestier Road  #01-11 ,38,Strata,670000,17632,1638,05-MAY-2011,Retail,Freehold,Resale,12,32,329683,Central Region,Novena
N.A.,505 Balestier Road ,184,Land,2250000,12235,1137,16-MAY-2011,Shop House,Freehold,Resale,12,32,329846,Central Region,Novena
N.A.,1003 Serangoon Road ,90,Land,1520000,16964,1576,18-MAY-2011,Shop House,Freehold,Resale,12,32,328166,Central Region,Kallang
N.A.,232 Balestier Road ,122,Strata,1200000,9836,914,24-FEB-2011,Shop House,Freehold,Resale,12,32,329694,Central Region,Novena
OKIO,262 Balestier Road  #01-02 ,121,Strata,2980000,24628,2288,28-FEB-2011,Retail,Freehold,New Sale,12,32,329714,Central Region,Novena
OKIO,262 Balestier Road  #01-04 ,53,Strata,1377000,25981,2414,01-MAR-2011,Retail,Freehold,New Sale,12,32,329714,Central Region,Novena
N.A.,607 Balestier Road ,142,Land,1120000,7871,731,07-MAR-2011,Shop House,99 Yrs From 01/09/1952,Resale,12,32,329906,Central Region,Novena
N.A.,1086/1086A Serangoon Road ,130,Land,720000,5534,514,15-MAR-2011,Shop House,99 Yrs From 23/07/1949,Resale,12,32,328187,Central Region,Kallang
N.A.,1112/1112A Serangoon Road ,130,Land,488000,3751,348,17-MAR-2011,Shop House,99 Yrs From 11/10/1950,Resale,12,32,328201,Central Region,Kallang
BALESTIER 288,288 Balestier Road  #01-01 ,372,Strata,3800000,10215,949,18-MAR-2011,Retail,Freehold,Resale,12,32,329731,Central Region,Novena
N.A.,609 Balestier Road ,142,Land,1120000,7882,732,24-MAR-2011,Shop House,99 Yrs From 01/09/1952,Resale,12,32,329907,Central Region,Novena
N.A.,609 Balestier Road ,142,Land,938888,6607,614,15-DEC-2010,Shop House,99 Yrs From 01/09/1952,Resale,12,32,329907,Central Region,Novena
BALESTIER POINT,279 Balestier Road  #02-07 ,37,Strata,500000,13514,1255,16-DEC-2010,Retail,Freehold,Resale,12,32,329727,Central Region,Novena
N.A.,292/292A Balestier Road ,132,Land,2000000,15140,1407,19-JAN-2011,Shop House,Freehold,Resale,12,32,329733,Central Region,Novena
ROCCA BALESTIER,221 Balestier Road  #01-09 ,12,Strata,280000,23333,2168,21-JAN-2011,Retail,Freehold,Resale,12,32,329928,Central Region,Novena
OPAL SUITES,1 Opal Crescent  #01-01 ,11,Strata,248000,22545,2095,17-SEP-2010,Retail,Freehold,New Sale,12,32,328396,Central Region,Kallang
BALESTIER POINT,279 Balestier Road  #01-12 ,45,Strata,590000,13111,1218,06-OCT-2010,Retail,Freehold,Resale,12,32,329727,Central Region,Novena
N.A.,1383 Serangoon Road ,230,Land,657142,2857,265,12-OCT-2010,Shop House,Freehold,Resale,12,32,328254,Central Region,Kallang
ROCCA BALESTIER,221 Balestier Road  #01-10 ,18,Strata,316000,17556,1631,02-NOV-2010,Retail,Freehold,Resale,12,32,329928,Central Region,Novena
BALESTIER POINT,279 Balestier Road  #01-14/15 ,122,Strata,1300000,10656,990,29-JUN-2010,Retail,Freehold,Resale,12,32,329727,Central Region,Novena
N.A.,296/296A/298 ETC Lavender Street ,1218,Land,13110000,10766,1000,27-JUL-2010,Shop House,Freehold,Resale,12,33,338808,Central Region,Kallang
N.A.,22/22A Opal Crescent ,144,Land,1250000,8663,805,10-AUG-2010,Shop House,Freehold,Resale,12,32,328417,Central Region,Kallang
ROCCA BALESTIER,221 Balestier Road  #03-01 ,24,Strata,238000,9917,921,23-AUG-2010,Retail,Freehold,Resale,12,32,329928,Central Region,Novena
N.A.,511 Balestier Road ,185,Land,2300000,12419,1154,14-MAY-2010,Shop House,Freehold,Resale,12,32,329849,Central Region,Novena
N.A.,238/238A/238B ETC Balestier Road ,331,Land,4500000,13603,1264,14-MAY-2010,Shop House,Freehold,Resale,12,32,329701,Central Region,Novena
N.A.,1001 Serangoon Road ,90,Land,1210000,13474,1252,25-MAY-2010,Shop House,Freehold,Resale,12,32,328165,Central Region,Kallang
N.A.,203A Lavender Street ,138,Strata,638000,4623,430,05-JAN-2010,Shop House,Freehold,Resale,12,33,338763,Central Region,Kallang
BALESTIER POINT,279 Balestier Road  #02-05 ,33,Strata,322872,9784,909,25-FEB-2010,Retail,Freehold,Resale,12,32,329727,Central Region,Novena
BALESTIER PLAZA,400 Balestier Road  #02-14 ,36,Strata,380000,10556,981,30-MAR-2010,Retail,Freehold,Resale,12,32,329802,Central Region,Novena
MONVILLE MANSIONS,530 Balestier Road  #01-04 ,204,Strata,1100000,5392,501,05-APR-2010,Retail,Freehold,Resale,12,32,329857,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #02-02 ,17,Strata,880000,51765,4809,18-OCT-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-46 ,13,Strata,733000,56385,5238,29-OCT-2012,Retail,Freehold,Sub Sale,12,32,329363,Central Region,Novena
BALESTIER PLAZA,400 Balestier Road  #02-43 ,21,Strata,500000,23810,2212,21-NOV-2012,Retail,Freehold,Resale,12,32,329802,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #02-07 ,30,Strata,1388900,46297,4301,13-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-19 ,14,Strata,830500,59321,5511,14-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-13 ,20,Strata,1720000,86000,7990,14-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-18 ,18,Strata,1513200,84067,7810,14-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #02-01 ,12,Strata,670000,55833,5187,14-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-02 ,21,Strata,1990600,94790,8806,14-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-49 ,17,Strata,786900,46288,4300,17-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-47 ,33,Strata,1597500,48409,4497,17-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-14 ,20,Strata,1677000,83850,7790,17-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-01 ,27,Strata,2211600,81911,7610,17-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-27 ETC ,38,Strata,1905000,50132,4657,17-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #02-04 ,18,Strata,1010000,56111,5213,18-SEP-2012,Retail,Freehold,Sub Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #02-11 ,18,Strata,970000,53889,5006,18-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-03 ,26,Strata,1838000,70692,6567,18-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-25 ,25,Strata,1345000,53800,4998,18-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-42 ,20,Strata,924500,46225,4294,19-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-26 ,25,Strata,1291200,51648,4798,19-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-29 ,20,Strata,1032000,51600,4794,19-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #02-17 ,18,Strata,970000,53889,5006,20-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-43 ,20,Strata,967500,48375,4494,20-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-45 ,25,Strata,1210500,48420,4498,20-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-16/19 ETC ,46,Strata,3013000,65500,6085,20-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #02-09 ,21,Strata,1243000,59190,5499,20-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-28 ,20,Strata,1032000,51600,4794,20-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #02-12 ,21,Strata,1175200,55962,5199,20-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #02-24 ,40,Strata,3900000,97500,9058,20-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-46 ,13,Strata,602000,46308,4302,21-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #02-10 ,18,Strata,970000,53889,5006,21-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #02-21 ,15,Strata,772800,51520,4786,21-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-51 ,18,Strata,931200,51733,4806,21-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-50 ,18,Strata,834200,46344,4306,21-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #02-06 ,16,Strata,724400,45275,4206,21-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-48 ,23,Strata,1066400,46365,4307,21-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #02-08 ,24,Strata,1290000,53750,4993,24-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #02-05 ,18,Strata,853600,47422,4406,24-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-38 ,14,Strata,875800,62557,5812,24-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-39 ,24,Strata,1419000,59125,5493,24-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-35 ,15,Strata,933800,62253,5783,24-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-40 ,20,Strata,924500,46225,4294,24-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-34 ,16,Strata,997600,62350,5792,24-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-33 ,16,Strata,1066400,66650,6192,25-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-08 ,16,Strata,1204000,75250,6991,25-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-11 ,20,Strata,1505000,75250,6991,25-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-12 ,20,Strata,1505000,75250,6991,25-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-32 ,16,Strata,1066400,66650,6192,25-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-37 ,14,Strata,875800,62557,5812,26-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-10 ,19,Strata,1435000,75526,7017,26-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #01-09 ,16,Strata,1204000,75250,6991,27-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
BALESTIER POINT,279 Balestier Road  #01-06 ,370,Strata,5280000,14270,1326,10-AUG-2012,Retail,Freehold,Resale,12,32,329727,Central Region,Novena
N.A.,217 Lavender Street ,313,Land,8100000,25912,2407,13-AUG-2012,Shop House,Freehold,Resale,12,33,338772,Central Region,Kallang
GIFFARD MANSIONS,424 Balestier Road  #01-03 ,82,Strata,2200000,26829,2492,31-AUG-2012,Retail,Freehold,Resale,12,32,329810,Central Region,Novena
N.A.,278/278A Lavender Street ,205,Land,1951650,9544,887,05-SEP-2012,Shop House,Freehold,Resale,12,33,338799,Central Region,Kallang
ONE DUSUN RESIDENCES,1 Jalan Dusun  #02-03 ,12,Strata,768600,64050,5950,06-SEP-2012,Retail,Freehold,Resale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #02-18 ,21,Strata,1130000,53810,4999,07-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
ONE DUSUN RESIDENCES,1 Jalan Dusun  #02-13 ,21,Strata,1152600,54886,5099,07-SEP-2012,Retail,Freehold,New Sale,12,32,329363,Central Region,Novena
N.A.,607 Balestier Road ,142,Land,1720000,12087,1123,07-SEP-2012,Shop House,99 Yrs From 01/09/1952,Resale,12,32,329906,Central Region,Novena
