Project Name,Address,Area (sqm),Type of Area,Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Contract Date,Property Type,Tenure,Type of Sale,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
KAMPONG GLAM CONSERVATION AREA,780 North Bridge Road ,117,Land,3700000,31597,2935,18-MAR-2013,Shop House,Freehold,Resale,07,19,198748,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #06-02A ,48,Strata,1388000,28917,2686,19-MAR-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #01-06 ,47,Strata,1850000,39362,3657,21-MAR-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
GOLDEN MILE COMPLEX,5001 Beach Road  #03-75 ,29,Strata,480000,16552,1538,26-MAR-2013,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
SUNSHINE PLAZA,91 Bencoolen Street  #01-69 ,25,Strata,1090000,43600,4051,27-MAR-2013,Retail,99 Yrs From 19/03/1997,Resale,07,18,189652,Central Region,Rochor
SOUTHBANK,883 North Bridge Road  #01-05 ,19,Strata,600000,31579,2934,02-APR-2013,Retail,99 Yrs From 27/01/2006,Resale,07,19,198785,Central Region,Kallang
FU LU SHOU COMPLEX,149 Rochor Road  #02-04 ,43,Strata,1388000,32279,2999,05-APR-2013,Retail,99 Yrs From 16/06/1980,Resale,07,18,188425,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #01-03 ,47,Strata,2000000,42553,3953,09-APR-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
TEXTILE CENTRE,200 Jalan Sultan  #03-45 ,68,Strata,755000,11103,1031,09-APR-2013,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #06-14 ,53,Strata,1200000,22642,2103,10-APR-2013,Retail,103 Yrs From 30/12/1982,Resale,07,18,188504,Central Region,Rochor
SULTAN PLAZA,100 Jalan Sultan  #03-11 ,40,Strata,452000,11300,1050,10-APR-2013,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
GOLDEN MILE TOWER,6001 Beach Road  #02-63 ,20,Strata,295000,14750,1370,12-APR-2013,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
TEXTILE CENTRE,200 Jalan Sultan  #01-31 ,180,Strata,2325000,12917,1200,15-APR-2013,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
PARKLANE SHOPPING MALL,35 Selegie Road  #01-16 ,41,Strata,840000,20488,1903,18-APR-2013,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
SULTAN PLAZA,100 Jalan Sultan  #01-22 ,13,Strata,440000,33846,3144,24-APR-2013,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
PARKLANE SHOPPING MALL,35 Selegie Road  #05-08 ,80,Strata,830000,10375,964,26-APR-2013,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
GOLDEN MILE COMPLEX,5001 Beach Road  #03-32A ,96,Strata,876400,9129,848,26-APR-2013,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
TEXTILE CENTRE,200 Jalan Sultan  #04-11 ,44,Strata,530000,12045,1119,30-APR-2013,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
BURLINGTON SQUARE,175 Bencoolen Street  #01-37 ,31,Strata,958000,30903,2871,30-APR-2013,Retail,99 Yrs From 10/06/1996,Resale,07,18,189649,Central Region,Rochor
GOLDEN MILE COMPLEX,5001 Beach Road  #03-62D ,13,Strata,200000,15385,1429,09-MAY-2013,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
TEXTILE CENTRE,200 Jalan Sultan  #03-34 ,41,Strata,593000,14463,1344,14-MAY-2013,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
SUNSHINE PLAZA,91 Bencoolen Street  #01-03 ,39,Strata,1727103,44285,4114,20-MAY-2013,Retail,99 Yrs From 19/03/1997,Resale,07,18,189652,Central Region,Rochor
SUNSHINE PLAZA,91 Bencoolen Street  #06-01 ,50,Strata,1080433,21609,2007,21-MAY-2013,Retail,99 Yrs From 19/03/1997,Resale,07,18,189652,Central Region,Rochor
PARKLANE SHOPPING MALL,35 Selegie Road  #04-19 ,37,Strata,620000,16757,1557,21-MAY-2013,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
N.A.,60 Bussorah Street ,109,Land,4350000,39762,3694,29-MAY-2013,Shop House,99 Yrs From 26/12/2003,Resale,07,19,199476,Central Region,Rochor
SUNSHINE PLAZA,91 Bencoolen Street  #02-02 ,58,Strata,1215514,20957,1947,29-MAY-2013,Retail,99 Yrs From 19/03/1997,Resale,07,18,189652,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #04-02F ,139,Strata,4500000,32374,3008,29-MAY-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SULTAN PLAZA,100 Jalan Sultan  #01-05 ,106,Strata,2600000,24528,2279,30-MAY-2013,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
SOUTHBANK,883 North Bridge Road  #01-06 ,18,Strata,590000,32778,3045,31-MAY-2013,Retail,99 Yrs From 27/01/2006,Resale,07,19,198785,Central Region,Kallang
BURLINGTON SQUARE,175 Bencoolen Street  #01-55 ,38,Strata,2028000,53368,4958,04-JUN-2013,Retail,99 Yrs From 10/06/1996,Resale,07,18,189649,Central Region,Rochor
BYLANDS BUILDING,135 Middle Road  #01-04 ,15,Strata,350000,23333,2168,07-JUN-2013,Retail,99 Yrs From 02/05/1978,Resale,07,18,188975,Central Region,Rochor
GOLDEN MILE TOWER,6001 Beach Road  #01-02 ,66,Strata,1350000,20455,1900,07-JUN-2013,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
SUNSHINE PLAZA,91 Bencoolen Street  #01-28 ,14,Strata,620000,44286,4114,10-JUN-2013,Retail,99 Yrs From 19/03/1997,Resale,07,18,189652,Central Region,Rochor
FORTUNE CENTRE,190 Middle Road  #04-19 ,27,Strata,615000,22778,2116,21-JUN-2013,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #02-43 ,28,Strata,1680000,60000,5574,24-JUN-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
N.A.,60/60A Prinsep Street ,189,Land,6480000,34286,3185,24-JUN-2013,Shop House,99 Yrs From 27/10/1995,Resale,07,18,188664,Central Region,Rochor
FORTUNE CENTRE,190 Middle Road  #04-32 ,21,Strata,538000,25619,2380,01-JUL-2013,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
SULTAN PLAZA,100 Jalan Sultan  #04-54 ,58,Strata,655200,11297,1049,02-JUL-2013,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
GOLDEN MILE COMPLEX,5001 Beach Road  #03-02 ,33,Strata,470000,14242,1323,02-JUL-2013,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
GOLDEN MILE COMPLEX,5001 Beach Road  #03-66 ,33,Strata,468000,14182,1318,05-JUL-2013,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
GOLDEN MILE COMPLEX,5001 Beach Road  #02-80E ,18,Strata,220000,12222,1135,22-JUL-2013,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
AH CHEW HOTEL,496 North Bridge Road ,200,Land,23700000,118263,10987,22-JUL-2013,Shop House,999 Yrs From 25/01/1827,Resale,07,18,188739,Central Region,Downtown Core
SIM LIM SQUARE,1 Rochor Canal Road  #06-02 ,131,Strata,3220000,24580,2284,29-JUL-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
GOLDEN MILE COMPLEX,5001 Beach Road  #02-26 ,29,Strata,550000,18966,1762,29-JUL-2013,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
SUNSHINE PLAZA,91 Bencoolen Street  #01-43 ,23,Strata,1200000,52174,4847,30-JUL-2013,Retail,99 Yrs From 19/03/1997,Resale,07,18,189652,Central Region,Rochor
KAMPONG GLAM CONSERVATION AREA,19 Haji Lane ,51,Land,3888000,76990,7153,02-AUG-2013,Shop House,999 Yrs From 17/03/1828,Resale,07,18,189212,Central Region,Rochor
TEXTILE CENTRE,200 Jalan Sultan  #03-32 ,88,Strata,1089050,12376,1150,06-AUG-2013,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
SELEGIE CENTRE,189 Selegie Road  #01-06/07 ,89,Strata,3600000,40449,3758,19-AUG-2013,Retail,Freehold,Resale,07,18,188332,Central Region,Rochor
GSM BUILDING,141 Middle Road  #02-00 ETC ,324,Strata,6000000,18519,1720,23-AUG-2013,Retail,99 Yrs From 02/05/1978,Resale,07,18,188976,Central Region,Rochor
FU LU SHOU COMPLEX,149 Rochor Road  #02-15 ,54,Strata,1488888,27572,2562,26-AUG-2013,Retail,99 Yrs From 16/06/1980,Resale,07,18,188425,Central Region,Rochor
KAMPONG GLAM CONSERVATION AREA,75 Haji Lane ,64,Land,3880000,60248,5597,26-AUG-2013,Shop House,999 Yrs From 17/03/1828,Resale,07,18,189268,Central Region,Rochor
GOLDEN MILE COMPLEX,5001 Beach Road  #03-32A ,96,Strata,1100000,11458,1065,02-SEP-2013,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
SUNSHINE PLAZA,91 Bencoolen Street  #01-23 ,19,Strata,881500,46395,4310,06-SEP-2013,Retail,99 Yrs From 19/03/1997,Resale,07,18,189652,Central Region,Rochor
GOLDEN MILE TOWER,6001 Beach Road  #02-54 ,49,Strata,685000,13980,1299,09-SEP-2013,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #06-22 ,51,Strata,1000000,19608,1822,10-SEP-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
GOLDEN MILE COMPLEX,5001 Beach Road  #03-61D ,18,Strata,273000,15167,1409,17-SEP-2013,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #06-15 ,130,Strata,1958000,15062,1399,18-SEP-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SULTAN PLAZA,100 Jalan Sultan  #02-20 ,47,Strata,583000,12404,1152,19-SEP-2013,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #03-80 ,33,Strata,2500000,75758,7038,30-SEP-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #02-39 ,38,Strata,1100000,28947,2689,16-OCT-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #03-41 ,58,Strata,1380000,23793,2210,02-NOV-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #03-57 ,25,Strata,940000,37600,3493,05-NOV-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
BUGIS CUBE,470 North Bridge Road  #03-13 ,34,Strata,1097917,32292,3000,06-NOV-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #02-07 ,34,Strata,1097917,32292,3000,06-NOV-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
N.A.,351 Beach Road ,129,Land,3430000,26507,2463,08-NOV-2012,Shop House,99 Yrs From 15/08/2005,Resale,07,19,199571,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #01-41 ,53,Strata,5500000,103774,9641,08-NOV-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
N.A.,12 Bussorah Street ,121,Land,3200000,26512,2463,12-NOV-2012,Shop House,99 Yrs From 23/12/2003,Resale,07,19,199433,Central Region,Rochor
FORTUNE CENTRE,190 Middle Road  #01-12 ,35,Strata,1650000,47143,4380,14-NOV-2012,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
GOLDEN MILE COMPLEX,5001 Beach Road  #03-32A ,96,Strata,826195,8606,800,15-NOV-2012,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
KAMPONG GLAM CONSERVATION AREA,78 Arab Street ,116,Land,6300000,54170,5033,16-NOV-2012,Shop House,Freehold,Resale,07,19,199775,Central Region,Rochor
FORTUNE CENTRE,190 Middle Road  #02-29 ,41,Strata,700000,17073,1586,20-NOV-2012,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #01-63 ,39,Strata,5050000,129487,12030,22-NOV-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
PARKLANE SHOPPING MALL,35 Selegie Road  #02-18 ,29,Strata,540000,18621,1730,22-NOV-2012,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
GOLDEN MILE TOWER,6001 Beach Road  #01-60 ,19,Strata,280000,14737,1369,28-NOV-2012,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
GOLDEN MILE TOWER,6001 Beach Road  #B1-09 ,63,Strata,750000,11905,1106,07-DEC-2012,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
GOLDEN MILE TOWER,6001 Beach Road  #01-46 ,69,Strata,940000,13623,1266,13-DEC-2012,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #03-54 ,25,Strata,918000,36720,3411,17-DEC-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
GOLDEN MILE COMPLEX,5001 Beach Road  #03-63F ,16,Strata,218000,13625,1266,18-DEC-2012,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #05-30/49 ,62,Strata,2445520,39444,3664,26-DEC-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
THE PLAZA,7500A Beach Road  #01-339 ,27,Strata,510000,18889,1755,28-DEC-2012,Retail,99 Yrs From 03/09/1968,Resale,07,19,199591,Central Region,Kallang
SULTAN PLAZA,100 Jalan Sultan  #02-11 ,83,Strata,1070000,12892,1198,07-JAN-2013,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
PARKLANE SHOPPING MALL,35 Selegie Road  #02-19 ,24,Strata,450000,18750,1742,08-JAN-2013,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
KAMPONG GLAM CONSERVATION AREA,87/56 Arab Street/Haji Lane ,100,Land,5750000,57443,5337,08-JAN-2013,Shop House,999 Yrs From 17/03/1828,Resale,07,19,199783,Central Region,Rochor
FORTUNE CENTRE,190 Middle Road  #02-30 ,39,Strata,740000,18974,1763,10-JAN-2013,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #02-81/63A ,45,Strata,3380000,75111,6978,10-JAN-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
GOLDEN MILE COMPLEX,5001 Beach Road  #01-03 ,47,Strata,985000,20957,1947,10-JAN-2013,Retail,99 Yrs From 04/08/1969,Resale,07,19,199588,Central Region,Kallang
BUGIS CUBE,470 North Bridge Road  #04-16 ,22,Strata,1100000,50000,4645,14-JAN-2013,Retail,999 Yrs From 25/01/1827,Resale,07,18,188735,Central Region,Downtown Core
PARKLANE SHOPPING MALL,35 Selegie Road  #01-25 ,41,Strata,826000,20146,1872,15-JAN-2013,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
PARKLANE SHOPPING MALL,35 Selegie Road  #01-14 ,41,Strata,826000,20146,1872,15-JAN-2013,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
PARKLANE SHOPPING MALL,35 Selegie Road  #01-31 ,56,Strata,1000000,17857,1659,16-JAN-2013,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
SULTAN PLAZA,100 Jalan Sultan  #03-51 ,37,Strata,418000,11297,1050,17-JAN-2013,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
N.A.,14/16/18 Baghdad Street ,149,Land,4200000,28169,2617,17-JAN-2013,Shop House,99 Yrs From 11/09/1995,Resale,07,19,199653,Central Region,Rochor
PARKLANE SHOPPING MALL,35 Selegie Road  #05-02 ,42,Strata,542056,12906,1199,21-JAN-2013,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
PARKLANE SHOPPING MALL,35 Selegie Road  #05-03 ,42,Strata,542056,12906,1199,21-JAN-2013,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #02-26 ,38,Strata,870000,22895,2127,21-JAN-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
KAMPONG GLAM CONSERVATION AREA,762/764 North Bridge Road ,269,Land,7520000,28007,2602,23-JAN-2013,Shop House,Freehold,Resale,07,19,198730,Central Region,Rochor
KAMPONG GLAM CONSERVATION AREA,766/768 North Bridge Road ,267,Land,7480000,28004,2602,23-JAN-2013,Shop House,Freehold,Resale,07,19,198734,Central Region,Rochor
FU LU SHOU COMPLEX,149 Rochor Road  #02-03 ,40,Strata,1550000,38750,3600,24-JAN-2013,Retail,99 Yrs From 16/06/1980,Resale,07,18,188425,Central Region,Rochor
PARKLANE SHOPPING MALL,35 Selegie Road  #02-23 ,40,Strata,1095000,27375,2543,24-JAN-2013,Retail,99 Yrs From 01/12/1974,Resale,07,18,188307,Central Region,Rochor
KAMPONG GLAM CONSERVATION AREA,69/70 Bussorah Street ,162,Land,4100000,25340,2354,25-JAN-2013,Shop House,99 Yrs From 11/09/1995,Resale,07,19,199482,Central Region,Rochor
KAMPONG GLAM CONSERVATION AREA,73 Bussorah Street ,115,Land,4000000,34904,3243,28-JAN-2013,Shop House,99 Yrs From 11/09/1995,Resale,07,19,199486,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #05-71 ,47,Strata,2050000,43617,4052,29-JAN-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
FORTUNE CENTRE,190 Middle Road  #01-17 ,21,Strata,918000,43714,4061,29-JAN-2013,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #04-79 ,25,Strata,1000000,40000,3716,30-JAN-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #03-46 ,29,Strata,880000,30345,2819,31-JAN-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SULTAN PLAZA,100 Jalan Sultan  #04-19 ,31,Strata,380000,12258,1139,01-FEB-2013,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #06-64 ,35,Strata,2000000,57143,5309,01-FEB-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #06-53 ,22,Strata,1200000,54545,5067,05-FEB-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
THE GOLDEN LANDMARK,390 Victoria Street  #03-04 ,33,Strata,620000,18788,1745,05-FEB-2013,Retail,99 Yrs From 30/04/1981,Resale,07,18,188061,Central Region,Rochor
BYLANDS BUILDING,135 Middle Road  #02-13 ,13,Strata,225000,17308,1608,06-FEB-2013,Retail,99 Yrs From 02/05/1978,Resale,07,18,188975,Central Region,Rochor
THE GOLDEN LANDMARK,390 Victoria Street  #03-03 ,33,Strata,600000,18182,1689,07-FEB-2013,Retail,99 Yrs From 30/04/1981,Resale,07,18,188061,Central Region,Rochor
THE PLAZA,7500A Beach Road  #02-303 ,40,Strata,700000,17500,1626,08-FEB-2013,Retail,99 Yrs From 03/09/1968,Resale,07,19,199591,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #B1-03 ,35,Strata,1180000,33714,3132,08-FEB-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SUNSHINE PLAZA,91 Bencoolen Street  #01-27 ,25,Strata,890000,35600,3307,14-FEB-2013,Retail,99 Yrs From 19/03/1997,Resale,07,18,189652,Central Region,Rochor
GOLDEN MILE TOWER,6001 Beach Road  #01-64 ,26,Strata,340000,13077,1215,15-FEB-2013,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #B1-04 ,35,Strata,1200000,34286,3185,15-FEB-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
KAMPONG GLAM CONSERVATION AREA,56 Kandahar Street ,111,Land,4700000,42304,3930,18-FEB-2013,Shop House,Freehold,Resale,07,19,198904,Central Region,Rochor
SULTAN PLAZA,100 Jalan Sultan  #03-16 ,49,Strata,642990,13122,1219,18-FEB-2013,Retail,99 Yrs From 02/05/1978,Resale,07,19,199001,Central Region,Kallang
SIM LIM SQUARE,1 Rochor Canal Road  #03-14 ,38,Strata,960000,25263,2347,22-FEB-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
KAMPONG GLAM CONSERVATION AREA,69/70 Bussorah Street ,162,Land,5450000,33684,3129,25-FEB-2013,Shop House,99 Yrs From 11/09/1995,Resale,07,19,199482,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #01-29 ,39,Strata,4500000,115385,10719,01-MAR-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #06-59 ,47,Strata,1850000,39362,3657,05-MAR-2013,Retail,103 Yrs From 30/12/1982,Resale,07,18,188504,Central Region,Rochor
SIM LIM SQUARE,1 Rochor Canal Road  #06-54 ,18,Strata,730000,40556,3768,11-MAR-2013,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
GOLDEN MILE TOWER,6001 Beach Road  #02-10 ,24,Strata,330000,13750,1277,12-MAR-2013,Retail,99 Yrs From 09/06/1969,Resale,07,19,199589,Central Region,Kallang
THE BENCOOLEN,180 Bencoolen Street  #01-20 ,84,Strata,2800000,33333,3097,27-JUL-2012,Retail,99 Yrs From 24/06/1995,Resale,07,18,189646,Central Region,Rochor
BUGIS CUBE,470 North Bridge Road  #03-21 ,33,Strata,1706066,51699,4803,27-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #03-23 ,59,Strata,2965970,50271,4670,31-JUL-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #05-14 ,28,Strata,886271,31653,2941,01-AUG-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #04-02 ,17,Strata,833168,49010,4553,01-AUG-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #04-22 ,31,Strata,1456082,46970,4364,01-AUG-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
FORTUNE CENTRE,190 Middle Road  #03-14 ,41,Strata,628000,15317,1423,01-AUG-2012,Retail,99 Yrs From 18/10/1980,Resale,07,18,188979,Central Region,Rochor
BUGIS CUBE,470 North Bridge Road  #03-19 ,33,Strata,1655660,50172,4661,01-AUG-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #04-01 ,33,Strata,1314071,39820,3699,01-AUG-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #02-08/08A ,48,Strata,1555964,32416,3012,03-AUG-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #02-10A ,31,Strata,1860260,60008,5575,08-AUG-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
SIM LIM SQUARE,1 Rochor Canal Road  #03-33 ,99,Strata,1800000,18182,1689,10-AUG-2012,Retail,99 Yrs From 08/04/1983,Resale,07,18,188504,Central Region,Rochor
BYLANDS BUILDING,135 Middle Road  #01-06 ,33,Strata,480000,14545,1351,13-AUG-2012,Retail,99 Yrs From 02/05/1978,Resale,07,18,188975,Central Region,Rochor
KAMPONG GLAM CONSERVATION AREA,21 Haji Lane ,50,Land,2391800,48319,4489,17-AUG-2012,Shop House,999 Yrs From 17/03/1828,Resale,07,18,189214,Central Region,Rochor
BUGIS CUBE,470 North Bridge Road  #01-03 ,122,Strata,9191000,75336,6999,22-AUG-2012,Retail,999 Yrs From 25/01/1827,Resale,07,18,188735,Central Region,Downtown Core
KAMPONG GLAM CONSERVATION AREA,62/62A Arab Street ,103,Land,3800000,37001,3437,23-AUG-2012,Shop House,Freehold,Resale,07,19,199759,Central Region,Rochor
SUNSHINE PLAZA,91 Bencoolen Street  #01-75 ,26,Strata,1040000,40000,3716,24-AUG-2012,Retail,99 Yrs From 19/03/1997,Resale,07,18,189652,Central Region,Rochor
BUGIS CUBE,470 North Bridge Road  #02-09A ,31,Strata,1835099,59197,5500,28-AUG-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
TEXTILE CENTRE,200 Jalan Sultan  #02-38 ,92,Strata,868000,9435,877,29-AUG-2012,Retail,99 Yrs From 02/06/1970,Resale,07,19,199018,Central Region,Kallang
FU LU SHOU COMPLEX,149 Rochor Road  #B1-01 ,30,Strata,1168000,38933,3617,30-AUG-2012,Retail,99 Yrs From 16/06/1980,Resale,07,18,188425,Central Region,Rochor
PRINSEP PLACE,52A Prinsep Street  #01-01/#02-01 ,213,Strata,1675000,7864,731,31-AUG-2012,Shop House,99 Yrs From 17/01/1997,Resale,07,18,188683,Central Region,Rochor
BUGIS CUBE,470 North Bridge Road  #03-10 ,31,Strata,1658586,53503,4971,03-SEP-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
BUGIS CUBE,470 North Bridge Road  #02-07A ,28,Strata,1314071,46931,4360,03-SEP-2012,Retail,999 Yrs From 25/01/1827,New Sale,07,18,188735,Central Region,Downtown Core
